11/09/1998	19:00	Eintracht Frankfurt	-	VfB Stuttgart	1:1 (0:0)	
	19:00	TSV 1860 München	-	Bor. Mönchengladbach	3:1 (2:0)	
12/09/1998	14:30	FC Schalke 04	-	1. FC Nürnberg	2:2 (2:0)	
	14:30	Werder Bremen	-	Bayer Leverkusen	2:2 (0:1)	
	14:30	Hamburger SV	-	VfL Wolfsburg	1:1 (1:0)	
	14:30	SC Freiburg	-	Bayern München	0:2 (0:2)	
	14:30	Hansa Rostock	-	MSV Duisburg	3:0 (0:0)	
	14:30	1. FC Kaiserslautern	-	Hertha BSC	4:3 (1:2)	
13/09/1998	17:00	Borussia Dortmund	-	VfL Bochum	0:1 (0:0)	
1		Bayern München	4	4	0	0	12:2	10	12
2		1. FC Kaiserslautern	4	3	0	1	8:9	-1	9
3		Hamburger SV	4	2	2	0	5:3	2	8
4		VfB Stuttgart	4	2	1	1	7:3	4	7
5		TSV 1860 München	4	2	1	1	8:6	2	7
6		1. FC Nürnberg	4	1	3	0	6:5	1	6
7		VfL Bochum	4	2	0	2	4:3	1	6
8		Hertha BSC	4	2	0	2	6:7	-1	6
9		Bayer Leverkusen	4	1	2	1	7:6	1	5
10		SC Freiburg	4	1	2	1	4:5	-1	5
11		Borussia Dortmund	4	1	1	2	4:3	1	4
12		Bor. Mönchengladbach	4	1	1	2	6:6	0	4
13		Hansa Rostock	4	1	1	2	8:12	-4	4
14		MSV Duisburg	4	1	1	2	4:8	-4	4
15		FC Schalke 04	4	1	1	2	3:7	-4	4
16		VfL Wolfsburg	4	0	3	1	5:6	-1	3
17		Eintracht Frankfurt	4	0	2	2	5:7	-2	2
18		Werder Bremen	4	0	1	3	4:8	-4	1
