23/10/1976	14:30	Fortuna Düsseldorf	-	MSV Duisburg	2:0 (0:0)	
	14:30	Rot-Weiss Essen	-	VfL Bochum	3:3 (1:2)	
	14:30	1. FC Kaiserslautern	-	Borussia Dortmund	2:1 (1:0)	
	14:30	Werder Bremen	-	Bayern München	2:3 (1:1)	
	14:30	FC Schalke 04	-	Hamburger SV	1:0 (0:0)	
	14:30	1. FC Köln	-	1. FC Saarbrücken	5:1 (1:0)	
	14:30	TeBe Berlin	-	Karlsruher SC	4:2 (3:0)	
	14:30	Eintracht Braunschweig	-	Bor. Mönchengladbach	1:1 (0:0)	
	14:30	Eintracht Frankfurt	-	Hertha BSC	3:3 (1:2)	
1		Bor. Mönchengladbach	10	7	3	0	24:8	16	17:3
2		Eintracht Braunschweig	10	6	3	1	17:10	7	15:5
3		1. FC Köln	10	7	0	3	25:12	13	14:6
4		Hertha BSC	10	5	3	2	17:10	7	13:7
5		Bayern München	10	5	3	2	32:27	5	13:7
6		FC Schalke 04	10	6	0	4	24:18	6	12:8
7		MSV Duisburg	10	4	4	2	20:14	6	12:8
8		VfL Bochum	10	5	1	4	17:19	-2	11:9
9		Hamburger SV	10	4	2	4	14:15	-1	10:10
10		Borussia Dortmund	10	3	3	4	16:18	-2	9:11
11		TeBe Berlin	10	3	3	4	20:33	-13	9:11
12		Eintracht Frankfurt	10	3	1	6	24:25	-1	7:13
13		Werder Bremen	10	2	3	5	17:20	-3	7:13
14		Fortuna Düsseldorf	10	3	1	6	14:17	-3	7:13
15		1. FC Kaiserslautern	10	3	1	6	8:12	-4	7:13
16		Karlsruher SC	10	2	3	5	11:18	-7	7:13
17		1. FC Saarbrücken	10	2	2	6	7:13	-6	6:14
18		Rot-Weiss Essen	10	1	2	7	12:30	-18	4:16
