24/09/1993	19:00	Hamburger SV	-	MSV Duisburg	0:1 (0:0)	
	19:00	Karlsruher SC	-	FC Schalke 04	0:0 (0:0)	
	19:00	Eintracht Frankfurt	-	Dynamo Dresden	3:2 (0:1)	
25/09/1993	14:30	1. FC Köln	-	VfB Leipzig	3:1 (0:0)	
	14:30	Borussia Dortmund	-	Bayern München	1:1 (0:1)	
	14:30	1. FC Nürnberg	-	SC Freiburg	2:2 (1:0)	
	14:30	1. FC Kaiserslautern	-	Bayer Leverkusen	3:2 (2:1)	
	14:30	Werder Bremen	-	SG Wattenscheid 09	0:0 (0:0)	
29/09/1993	19:00	Bor. Mönchengladbach	-	VfB Stuttgart	0:2 (0:1)	
1		Eintracht Frankfurt	9	7	2	0	26:9	17	16:2
2		Werder Bremen	9	6	2	1	19:11	8	14:4
3		Hamburger SV	9	6	1	2	20:11	9	13:5
4		MSV Duisburg	9	4	5	0	18:10	8	13:5
5		1. FC Kaiserslautern	9	5	2	2	18:12	6	12:6
6		Bayer Leverkusen	9	4	3	2	17:15	2	11:7
7		Bayern München	9	3	4	2	20:12	8	10:8
8		Borussia Dortmund	9	3	3	3	15:12	3	9:9
9		1. FC Köln	9	4	1	4	11:10	1	9:9
10		VfB Stuttgart	9	2	5	2	16:17	-1	9:9
11		Karlsruher SC	9	2	3	4	8:12	-4	7:11
12		SG Wattenscheid 09	9	1	4	4	11:16	-5	6:12
13		Bor. Mönchengladbach	9	2	2	5	13:20	-7	6:12
14		VfB Leipzig	9	1	4	4	8:17	-9	6:12
15		1. FC Nürnberg	9	2	2	5	10:20	-10	6:12
16		SC Freiburg	9	1	2	6	14:21	-7	4:14
17		FC Schalke 04	9	1	2	6	7:17	-10	4:14
18		Dynamo Dresden	9	2	3	4	10:19	-9	3:15
