28/11/1964	13:30	1. FC Köln	-	Hamburger SV	3:0 (3:0)	
	13:30	1. FC Nürnberg	-	Borussia Dortmund	1:0 (0:0)	
	13:30	FC Schalke 04	-	TSV 1860 München	2:2 (1:1)	
	13:30	VfB Stuttgart	-	Frankfurter SG Eintracht	1:2 (1:2)	
	13:30	Borussia Neunkirchen	-	Hannover 96	2:1 (0:0)	
	13:30	Eintracht Braunschweig	-	1. FC Kaiserslautern	2:0 (1:0)	
	13:30	Hertha BSC	-	Karlsruher SC	2:1 (0:0)	
	17:30	Werder Bremen	-	Meidericher SV	1:0 (0:0)	
1		1. FC Köln	13	8	3	2	38:21	17	19:7
2		Werder Bremen	13	7	3	3	25:15	10	17:9
3		TSV 1860 München	13	5	5	3	23:15	8	15:11
4		Borussia Dortmund	13	6	3	4	19:15	4	15:11
5		1. FC Kaiserslautern	13	6	2	5	26:24	2	14:12
6		1. FC Nürnberg	13	6	2	5	23:21	2	14:12
7		Hamburger SV	13	5	4	4	20:21	-1	14:12
8		Frankfurter SG Eintracht	13	6	2	5	20:25	-5	14:12
9		Hertha BSC	13	4	5	4	18:24	-6	13:13
10		VfB Stuttgart	13	3	6	4	20:19	1	12:14
11		Hannover 96	13	5	2	6	17:21	-4	12:14
12		Borussia Neunkirchen	13	5	1	7	18:20	-2	11:15
13		Eintracht Braunschweig	13	4	3	6	17:22	-5	11:15
14		Meidericher SV	13	4	3	6	16:22	-6	11:15
15		Karlsruher SC	13	3	3	7	20:24	-4	9:17
16		FC Schalke 04	13	1	5	7	18:29	-11	7:19
