16/10/2004	14:30	1. FSV Mainz 05	-	Werder Bremen	2:1 (0:0)	
	14:30	Bayern München	-	FC Schalke 04	0:1 (0:0)	
	14:30	VfL Bochum	-	Hansa Rostock	0:1 (0:0)	
	14:30	Hertha BSC	-	Bayer Leverkusen	3:1 (1:0)	
	14:30	Hamburger SV	-	Arminia Bielefeld	0:2 (0:0)	
	14:30	VfB Stuttgart	-	Borussia Dortmund	2:0 (0:0)	
	14:30	1. FC Nürnberg	-	SC Freiburg	3:0 (1:0)	
17/10/2004	16:30	Hannover 96	-	VfL Wolfsburg	3:0 (1:0)	
	16:30	Bor. Mönchengladbach	-	1. FC Kaiserslautern	2:0 (0:0)	
1		VfB Stuttgart	8	6	2	0	17:5	12	20
2		VfL Wolfsburg	8	6	0	2	13:9	4	18
3		1. FSV Mainz 05	8	4	3	1	13:10	3	15
4		Bayern München	8	4	2	2	12:10	2	14
5		Werder Bremen	8	4	0	4	16:10	6	12
6		FC Schalke 04	8	4	0	4	9:12	-3	12
7		Hertha BSC	8	2	5	1	10:7	3	11
8		Hannover 96	8	3	2	3	11:10	1	11
9		Bayer Leverkusen	8	3	2	3	14:14	0	11
10		Arminia Bielefeld	8	3	2	3	7:7	0	11
11		1. FC Nürnberg	8	2	4	2	15:12	3	10
12		Bor. Mönchengladbach	8	2	3	3	13:12	1	9
13		Borussia Dortmund	8	1	5	2	12:14	-2	8
14		Hansa Rostock	8	2	2	4	9:14	-5	8
15		VfL Bochum	8	1	4	3	12:16	-4	7
16		SC Freiburg	8	1	4	3	7:12	-5	7
17		1. FC Kaiserslautern	8	2	0	6	10:17	-7	6
18		Hamburger SV	8	2	0	6	8:17	-9	6
