26/09/1970	14:30	FC Schalke 04	-	Bor. Mönchengladbach	0:0 (0:0)	
	14:30	1. FC Köln	-	Eintracht Frankfurt	0:0 (0:0)	
	14:30	Rot-Weiß Oberhausen	-	Hamburger SV	8:1 (4:1)	
	14:30	Eintracht Braunschweig	-	Borussia Dortmund	3:0 (2:0)	
	14:30	Bayern München	-	Hannover 96	4:1 (2:0)	
	14:30	MSV Duisburg	-	Hertha BSC	1:0 (0:0)	
	14:30	1. FC Kaiserslautern	-	Arminia Bielefeld	3:0 (1:0)	
	14:30	Kickers Offenbach	-	VfB Stuttgart	3:3 (1:1)	
	14:30	Werder Bremen	-	Rot-Weiss Essen	1:1 (1:1)	
1		Bor. Mönchengladbach	8	4	4	0	19:4	15	12:4
2		Bayern München	8	4	4	0	16:7	9	12:4
3		Hertha BSC	8	5	1	2	13:8	5	11:5
4		Eintracht Braunschweig	8	4	2	2	14:7	7	10:6
5		Rot-Weiss Essen	8	3	4	1	15:10	5	10:6
6		FC Schalke 04	8	3	3	2	11:8	3	9:7
7		VfB Stuttgart	8	3	3	2	12:12	0	9:7
8		1. FC Köln	8	2	4	2	10:10	0	8:8
9		Eintracht Frankfurt	8	2	4	2	4:5	-1	8:8
10		1. FC Kaiserslautern	8	4	0	4	12:16	-4	8:8
11		Hamburger SV	8	3	2	3	13:21	-8	8:8
12		MSV Duisburg	8	2	3	3	5:6	-1	7:9
13		Borussia Dortmund	8	2	2	4	7:9	-2	6:10
14		Kickers Offenbach	8	2	2	4	10:14	-4	6:10
15		Arminia Bielefeld	8	2	2	4	8:13	-5	6:10
16		Rot-Weiß Oberhausen	8	1	3	4	15:18	-3	5:11
17		Werder Bremen	8	1	3	4	4:10	-6	5:11
18		Hannover 96	8	1	2	5	6:16	-10	4:12
