23/10/1971	14:30	1. FC Kaiserslautern	-	Borussia Dortmund	6:0 (0:0)	
	14:30	Bor. Mönchengladbach	-	FC Schalke 04	7:0 (5:0)	
	14:30	VfL Bochum	-	1. FC Köln	1:5 (0:2)	
	14:30	Rot-Weiß Oberhausen	-	Fortuna Düsseldorf	2:0 (0:0)	
	14:30	Bayern München	-	MSV Duisburg	5:1 (3:1)	
	14:30	Werder Bremen	-	Hannover 96	2:1 (1:1)	
	14:30	VfB Stuttgart	-	Hamburger SV	0:3 (0:1)	
	14:30	Arminia Bielefeld	-	Eintracht Frankfurt	3:4 (1:3)	
	14:30	Eintracht Braunschweig	-	Hertha BSC	1:1 (1:0)	
1		Bayern München	12	8	4	0	29:11	18	20:4
2		FC Schalke 04	12	9	1	2	27:12	15	19:5
3		Bor. Mönchengladbach	12	7	2	3	32:11	21	16:8
4		VfB Stuttgart	12	6	4	2	21:16	5	16:8
5		Hamburger SV	12	5	4	3	23:11	12	14:10
6		1. FC Kaiserslautern	12	6	2	4	20:15	5	14:10
7		1. FC Köln	12	5	4	3	21:19	2	14:10
8		Hertha BSC	12	4	6	2	14:17	-3	14:10
9		Werder Bremen	12	5	2	5	22:18	4	12:12
10		Eintracht Frankfurt	12	5	2	5	21:23	-2	12:12
11		Eintracht Braunschweig	12	2	7	3	11:12	-1	11:13
12		Fortuna Düsseldorf	12	3	4	5	8:13	-5	10:14
13		MSV Duisburg	12	3	2	7	11:20	-9	8:16
14		Rot-Weiß Oberhausen	12	2	4	6	9:19	-10	8:16
15		Borussia Dortmund	12	2	4	6	12:23	-11	8:16
16		VfL Bochum	12	4	0	8	15:29	-14	8:16
17		Hannover 96	12	2	1	9	12:25	-13	5:19
18		Arminia Bielefeld	12	2	3	7	0:0	20	-12:-32
