10/11/1978	19:00	MSV Duisburg	-	Hamburger SV	0:2 (0:1)	
11/11/1978	14:30	FC Schalke 04	-	Fortuna Düsseldorf	1:2 (1:0)	
	14:30	VfL Bochum	-	VfB Stuttgart	1:2 (1:1)	
	14:30	Werder Bremen	-	Hertha BSC	1:1 (1:0)	
	14:30	Bor. Mönchengladbach	-	1. FC Köln	2:0 (0:0)	
	14:30	Bayern München	-	SV Darmstadt 98	1:1 (0:0)	
	14:30	Arminia Bielefeld	-	1. FC Kaiserslautern	0:1 (0:0)	
	14:30	Eintracht Frankfurt	-	1. FC Nürnberg	2:0 (0:0)	
	14:30	Eintracht Braunschweig	-	Borussia Dortmund	2:2 (0:0)	
1		1. FC Kaiserslautern	13	8	5	0	27:12	15	21:5
2		Hamburger SV	13	8	2	3	28:10	18	18:8
3		Eintracht Frankfurt	13	8	1	4	23:17	6	17:9
		VfB Stuttgart	13	7	3	3	23:17	6	17:9
5		Bayern München	13	6	4	3	27:15	12	16:10
6		FC Schalke 04	13	5	5	3	22:16	6	15:11
7		Fortuna Düsseldorf	13	5	4	4	25:21	4	14:12
8		Eintracht Braunschweig	13	5	4	4	20:24	-4	14:12
9		VfL Bochum	13	4	5	4	22:18	4	13:13
10		Bor. Mönchengladbach	13	4	4	5	18:15	3	12:14
11		Borussia Dortmund	13	4	4	5	20:28	-8	12:14
12		Hertha BSC	13	3	5	5	19:20	-1	11:15
13		Werder Bremen	13	3	5	5	18:23	-5	11:15
14		1. FC Köln	13	2	6	5	12:17	-5	10:16
15		Arminia Bielefeld	13	3	4	6	13:20	-7	10:16
16		MSV Duisburg	13	3	3	7	18:31	-13	9:17
17		SV Darmstadt 98	13	1	5	7	18:31	-13	7:19
18		1. FC Nürnberg	13	3	1	9	12:30	-18	7:19
