09/03/1968	14:30	1. FC Kaiserslautern	-	VfB Stuttgart	2:0 (0:0)	
	14:30	Karlsruher SC	-	Borussia Neunkirchen	5:1 (4:0)	
	14:30	Werder Bremen	-	1. FC Köln	3:1 (2:0)	
	14:30	Alemannia Aachen	-	Eintracht Braunschweig	2:1 (0:1)	
	14:30	1. FC Nürnberg	-	FC Schalke 04	2:3 (2:2)	
	14:30	Borussia Dortmund	-	Hamburger SV	2:2 (1:0)	
	14:30	Hannover 96	-	Bor. Mönchengladbach	1:1 (1:0)	
	14:30	Bayern München	-	Eintracht Frankfurt	3:0 (0:0)	
	14:30	MSV Duisburg	-	TSV 1860 München	2:1 (2:0)	
1		1. FC Nürnberg	25	14	7	4	58:29	29	35:15
2		Bor. Mönchengladbach	25	11	9	5	64:37	27	31:19
3		Bayern München	25	14	3	8	53:41	12	31:19
4		Werder Bremen	25	12	5	8	52:41	11	29:21
5		1. FC Köln	25	12	4	9	50:39	11	28:22
6		Eintracht Braunschweig	25	12	3	10	28:28	0	27:23
7		Alemannia Aachen	25	11	5	9	39:44	-5	27:23
8		Hamburger SV	25	9	8	8	43:42	1	26:24
9		MSV Duisburg	25	10	5	10	40:37	3	25:25
10		Hannover 96	25	9	7	9	36:41	-5	25:25
11		Borussia Dortmund	25	9	6	10	48:46	2	24:26
12		Eintracht Frankfurt	25	9	6	10	42:42	0	24:26
13		TSV 1860 München	25	7	9	9	40:32	8	23:27
14		VfB Stuttgart	25	9	5	11	40:42	-2	23:27
15		FC Schalke 04	25	9	5	11	36:38	-2	23:27
16		1. FC Kaiserslautern	25	5	10	10	31:48	-17	20:30
17		Borussia Neunkirchen	25	6	5	14	27:68	-41	17:33
18		Karlsruher SC	25	5	2	18	26:58	-32	12:38
