13/09/2019	19:30	Fortuna Düsseldorf	-	VfL Wolfsburg	1:1 (1:1)	
14/09/2019	14:30	Borussia Dortmund	-	Bayer Leverkusen	4:0 (1:0)	
	14:30	1. FSV Mainz 05	-	Hertha BSC	2:1 (1:0)	
	14:30	FC Augsburg	-	Eintracht Frankfurt	2:1 (2:0)	
	14:30	1. FC Köln	-	Bor. Mönchengladbach	0:1 (0:1)	
	14:30	1. FC Union Berlin	-	Werder Bremen	1:2 (1:1)	
	17:30	RB Leipzig	-	Bayern München	1:1 (1:1)	
15/09/2019	14:30	1899 Hoffenheim	-	SC Freiburg	0:3 (0:2)	
	17:00	SC Paderborn 07	-	FC Schalke 04	1:5 (1:1)	
1		RB Leipzig	4	3	1	0	10:3	7	10
2		Borussia Dortmund	4	3	0	1	13:5	8	9
3		SC Freiburg	4	3	0	1	10:3	7	9
4		Bayern München	4	2	2	0	12:4	8	8
5		VfL Wolfsburg	4	2	2	0	7:3	4	8
6		FC Schalke 04	4	2	1	1	8:4	4	7
7		Bor. Mönchengladbach	4	2	1	1	5:4	1	7
8		Bayer Leverkusen	4	2	1	1	6:7	-1	7
9		Eintracht Frankfurt	4	2	0	2	5:5	0	6
10		Werder Bremen	4	2	0	2	8:9	-1	6
11		Fortuna Düsseldorf	4	1	1	2	6:7	-1	4
12		1. FC Union Berlin	4	1	1	2	5:8	-3	4
13		1899 Hoffenheim	4	1	1	2	3:6	-3	4
14		FC Augsburg	4	1	1	2	6:10	-4	4
15		1. FC Köln	4	1	0	3	4:7	-3	3
16		1. FSV Mainz 05	4	1	0	3	4:13	-9	3
17		SC Paderborn 07	4	0	1	3	5:12	-7	1
18		Hertha BSC	4	0	1	3	3:10	-7	1
