04/02/2022	19:30	Hertha BSC	-	VfL Bochum	1:1 (1:0)	
05/02/2022	14:30	VfB Stuttgart	-	Eintracht Frankfurt	2:3 (1:1)	
	14:30	FC Augsburg	-	1. FC Union Berlin	2:0 (1:0)	
	14:30	Arminia Bielefeld	-	Bor. Mönchengladbach	1:1 (1:1)	
	14:30	1. FC Köln	-	SC Freiburg	1:0 (1:0)	
	14:30	1. FSV Mainz 05	-	1899 Hoffenheim	2:0 (0:0)	
	17:30	Bayern München	-	RB Leipzig	3:2 (2:1)	
06/02/2022	14:30	Borussia Dortmund	-	Bayer Leverkusen	2:5 (1:3)	
	16:30	VfL Wolfsburg	-	SpVgg Greuther Fürth	4:1 (1:1)	
1		Bayern München	21	17	1	3	68:21	47	52
2		Borussia Dortmund	21	14	1	6	54:36	18	43
3		Bayer Leverkusen	21	11	5	5	54:34	20	38
4		1. FC Union Berlin	21	9	7	5	29:27	2	34
5		SC Freiburg	21	9	6	6	33:24	9	33
6		1. FC Köln	21	8	8	5	33:34	-1	32
7		RB Leipzig	21	9	4	8	40:26	14	31
8		1899 Hoffenheim	21	9	4	8	41:34	7	31
9		Eintracht Frankfurt	21	8	7	6	33:32	1	31
10		1. FSV Mainz 05	21	9	3	9	30:23	7	30
11		VfL Bochum	21	7	4	10	20:30	-10	25
12		VfL Wolfsburg	21	7	3	11	21:33	-12	24
13		Bor. Mönchengladbach	21	6	5	10	27:38	-11	23
14		Hertha BSC	21	6	5	10	23:43	-20	23
15		Arminia Bielefeld	21	4	10	7	21:27	-6	22
16		FC Augsburg	21	5	7	9	22:35	-13	22
17		VfB Stuttgart	21	4	6	11	24:38	-14	18
18		SpVgg Greuther Fürth	21	2	4	15	18:56	-38	10
