31/10/2008	19:30	Bayer Leverkusen	-	VfL Wolfsburg	2:0 (0:0)	
01/11/2008	14:30	Bayern München	-	Arminia Bielefeld	3:1 (1:1)	
	14:30	Werder Bremen	-	Hertha BSC	5:1 (3:0)	
	14:30	VfB Stuttgart	-	1. FC Köln	1:3 (0:1)	
	14:30	Hannover 96	-	Hamburger SV	3:0 (2:0)	
	14:30	Energie Cottbus	-	FC Schalke 04	0:2 (0:0)	
	14:30	1899 Hoffenheim	-	Karlsruher SC	4:1 (1:1)	
02/11/2008	16:00	Borussia Dortmund	-	VfL Bochum	1:1 (1:1)	
	16:00	Bor. Mönchengladbach	-	Eintracht Frankfurt	1:2 (1:1)	
1		1899 Hoffenheim	11	8	1	2	31:16	15	25
2		Bayer Leverkusen	11	8	0	3	26:11	15	24
3		Bayern München	11	6	3	2	25:17	8	21
4		FC Schalke 04	11	5	5	1	17:8	9	20
5		Hamburger SV	11	6	2	3	17:18	-1	20
6		Borussia Dortmund	11	4	6	1	19:16	3	18
7		Hertha BSC	11	5	3	3	15:15	0	18
8		Werder Bremen	11	4	4	3	28:23	5	16
9		VfL Wolfsburg	11	4	4	3	23:18	5	16
10		VfB Stuttgart	11	5	1	5	16:15	1	16
11		1. FC Köln	11	5	1	5	11:13	-2	16
12		Eintracht Frankfurt	11	3	3	5	13:17	-4	12
13		Hannover 96	11	3	3	5	13:20	-7	12
14		Karlsruher SC	11	3	0	8	9:20	-11	9
15		VfL Bochum	11	1	5	5	14:19	-5	8
16		Arminia Bielefeld	11	1	5	5	12:20	-8	8
17		Bor. Mönchengladbach	11	2	1	8	10:22	-12	7
18		Energie Cottbus	11	1	3	7	6:17	-11	6
