05/10/1979	19:00	SV Bayer 04 Leverkusen	-	Bayer 05 Uerdingen	1:1 (0:1)	
	19:00	Hertha BSC	-	MSV Duisburg	0:1 (0:0)	
06/10/1979	14:30	Hamburger SV	-	1. FC Köln	3:0 (1:0)	
	14:30	Eintracht Braunschweig	-	TSV 1860 München	0:0 (0:0)	
	14:30	VfB Stuttgart	-	Borussia Dortmund	1:2 (1:1)	
	14:30	Fortuna Düsseldorf	-	VfL Bochum	1:4 (1:2)	
	14:30	Bayern München	-	1. FC Kaiserslautern	2:0 (1:0)	
	14:30	Bor. Mönchengladbach	-	Eintracht Frankfurt	4:1 (3:1)	
	14:30	FC Schalke 04	-	Werder Bremen	3:0 (1:0)	
1		Borussia Dortmund	8	6	1	1	19:10	9	13:3
2		Hamburger SV	8	5	1	2	18:8	10	11:5
3		Bayern München	8	4	3	1	12:7	5	11:5
4		VfB Stuttgart	8	4	2	2	14:9	5	10:6
5		Eintracht Frankfurt	8	5	0	3	15:11	4	10:6
6		FC Schalke 04	8	3	3	2	12:9	3	9:7
7		MSV Duisburg	8	4	1	3	13:12	1	9:7
8		Bayer 05 Uerdingen	8	4	1	3	9:9	0	9:7
9		1. FC Köln	8	3	2	3	16:13	3	8:8
		Bor. Mönchengladbach	8	3	2	3	16:13	3	8:8
11		1. FC Kaiserslautern	8	3	1	4	14:13	1	7:9
12		Werder Bremen	8	3	1	4	10:17	-7	7:9
13		SV Bayer 04 Leverkusen	8	2	3	3	9:16	-7	7:9
14		VfL Bochum	8	2	2	4	8:10	-2	6:10
15		TSV 1860 München	8	2	2	4	7:11	-4	6:10
16		Fortuna Düsseldorf	8	2	1	5	15:21	-6	5:11
17		Hertha BSC	8	1	2	5	7:14	-7	4:12
18		Eintracht Braunschweig	8	1	2	5	6:17	-11	4:12
