22/10/2021	19:30	1. FSV Mainz 05	-	FC Augsburg	4:1 (3:0)	
23/10/2021	14:30	Bayern München	-	1899 Hoffenheim	4:0 (2:0)	
	14:30	RB Leipzig	-	SpVgg Greuther Fürth	4:1 (0:1)	
	14:30	VfL Wolfsburg	-	SC Freiburg	0:2 (0:1)	
	14:30	Arminia Bielefeld	-	Borussia Dortmund	1:3 (0:2)	
	17:30	Hertha BSC	-	Bor. Mönchengladbach	1:0 (1:0)	
24/10/2021	14:30	1. FC Köln	-	Bayer Leverkusen	2:2 (0:2)	
	16:30	VfB Stuttgart	-	1. FC Union Berlin	1:1 (0:1)	
	18:30	VfL Bochum	-	Eintracht Frankfurt	2:0 (1:0)	
1		Bayern München	9	7	1	1	33:8	25	22
2		Borussia Dortmund	9	7	0	2	25:15	10	21
3		SC Freiburg	9	5	4	0	14:6	8	19
4		Bayer Leverkusen	9	5	2	2	23:14	9	17
5		1. FC Union Berlin	9	4	4	1	13:10	3	16
6		RB Leipzig	9	4	2	3	20:9	11	14
7		1. FSV Mainz 05	9	4	1	4	12:9	3	13
8		1. FC Köln	9	3	4	2	15:16	-1	13
9		VfL Wolfsburg	9	4	1	4	9:12	-3	13
10		Hertha BSC	9	4	0	5	11:21	-10	12
11		1899 Hoffenheim	9	3	2	4	17:15	2	11
12		Bor. Mönchengladbach	9	3	2	4	10:12	-2	11
13		VfB Stuttgart	9	2	4	3	14:15	-1	10
14		VfL Bochum	9	3	1	5	7:16	-9	10
15		Eintracht Frankfurt	9	1	5	3	9:14	-5	8
16		FC Augsburg	9	1	3	5	5:18	-13	6
17		Arminia Bielefeld	9	0	5	4	5:14	-9	5
18		SpVgg Greuther Fürth	9	0	1	8	6:24	-18	1
