14/05/1971	19:00	Hannover 96	-	MSV Duisburg	3:3 (1:1)	
	19:00	Bor. Mönchengladbach	-	Hertha BSC	4:0 (2:0)	
	19:00	1. FC Kaiserslautern	-	Werder Bremen	2:1 (0:0)	
15/05/1971	14:30	Rot-Weiß Oberhausen	-	FC Schalke 04	4:1 (1:1)	
	14:30	Rot-Weiss Essen	-	Kickers Offenbach	2:3 (0:1)	
	14:30	Hamburger SV	-	VfB Stuttgart	1:0 (1:0)	
	14:30	Arminia Bielefeld	-	Eintracht Braunschweig	0:1 (0:1)	
	14:30	Bayern München	-	1. FC Köln	7:0 (2:0)	
	14:30	Eintracht Frankfurt	-	Borussia Dortmund	2:0 (0:0)	
1		Bor. Mönchengladbach	31	17	10	4	65:28	37	44:18
2		Bayern München	31	17	10	4	69:33	36	44:18
3		Hertha BSC	31	15	8	8	58:41	17	38:24
4		Eintracht Braunschweig	31	15	6	10	48:35	13	36:26
5		Werder Bremen	31	11	11	9	41:35	6	33:29
6		FC Schalke 04	31	14	5	12	40:36	4	33:29
7		Hamburger SV	31	11	11	9	49:59	-10	33:29
8		1. FC Kaiserslautern	31	14	4	13	51:53	-2	32:30
9		MSV Duisburg	31	10	11	10	37:43	-6	31:31
10		1. FC Köln	31	10	10	11	38:48	-10	30:32
11		Hannover 96	31	11	7	13	48:45	3	29:33
12		VfB Stuttgart	31	10	8	13	46:46	0	28:34
13		Borussia Dortmund	31	10	8	13	48:52	-4	28:34
14		Kickers Offenbach	31	8	9	14	45:58	-13	25:37
15		Arminia Bielefeld	31	10	5	16	31:49	-18	25:37
16		Eintracht Frankfurt	31	9	6	16	33:50	-17	24:38
17		Rot-Weiss Essen	31	7	9	15	42:58	-16	23:39
18		Rot-Weiß Oberhausen	31	7	8	16	46:66	-20	22:40
