19/02/2005	14:30	Hamburger SV	-	1. FC Kaiserslautern	2:1 (2:0)	
	14:30	VfL Bochum	-	SC Freiburg	3:1 (1:0)	
	14:30	Bayern München	-	Borussia Dortmund	5:0 (4:0)	
	14:30	1. FSV Mainz 05	-	Arminia Bielefeld	0:0 (0:0)	
	14:30	1. FC Nürnberg	-	Bayer Leverkusen	2:4 (1:2)	
	14:30	VfL Wolfsburg	-	Hansa Rostock	4:0 (2:0)	
	14:30	Hannover 96	-	Werder Bremen	1:4 (1:2)	
20/02/2005	16:30	VfB Stuttgart	-	Hertha BSC	1:0 (1:0)	
	16:30	Bor. Mönchengladbach	-	FC Schalke 04	1:3 (1:1)	
1		Bayern München	22	13	5	4	44:23	21	44
2		FC Schalke 04	22	14	2	6	36:27	9	44
3		Werder Bremen	22	12	4	6	49:26	23	40
4		Bayer Leverkusen	22	11	5	6	41:29	12	38
5		VfB Stuttgart	22	11	5	6	40:28	12	38
6		Hamburger SV	22	12	1	9	39:32	7	37
7		Hertha BSC	22	9	9	4	35:19	16	36
8		VfL Wolfsburg	22	11	0	11	39:35	4	33
9		Hannover 96	22	9	5	8	27:26	1	32
10		1. FC Kaiserslautern	22	9	4	9	31:31	0	31
11		Arminia Bielefeld	22	8	5	9	23:27	-4	29
12		Borussia Dortmund	22	7	7	8	24:30	-6	28
13		1. FC Nürnberg	22	6	6	10	37:40	-3	24
14		Bor. Mönchengladbach	22	6	6	10	26:38	-12	24
15		1. FSV Mainz 05	22	6	5	11	27:37	-10	23
16		VfL Bochum	22	4	7	11	29:44	-15	19
17		SC Freiburg	22	3	7	12	18:44	-26	16
18		Hansa Rostock	22	2	7	13	18:47	-29	13
