11/09/2021	14:30	Bayer Leverkusen	-	Borussia Dortmund	3:4 (2:1)	
	14:30	1. FC Union Berlin	-	FC Augsburg	0:0 (0:0)	
	14:30	SC Freiburg	-	1. FC Köln	1:1 (0:1)	
	14:30	1899 Hoffenheim	-	1. FSV Mainz 05	0:2 (0:1)	
	14:30	SpVgg Greuther Fürth	-	VfL Wolfsburg	0:2 (0:1)	
	17:30	RB Leipzig	-	Bayern München	1:4 (0:1)	
12/09/2021	14:30	Eintracht Frankfurt	-	VfB Stuttgart	1:1 (0:0)	
	16:30	VfL Bochum	-	Hertha BSC	1:3 (0:2)	
	18:30	Bor. Mönchengladbach	-	Arminia Bielefeld	3:1 (1:1)	
1		VfL Wolfsburg	4	4	0	0	6:1	5	12
2		Bayern München	4	3	1	0	13:4	9	10
3		Borussia Dortmund	4	3	0	1	13:9	4	9
4		1. FSV Mainz 05	4	3	0	1	6:2	4	9
5		SC Freiburg	4	2	2	0	6:4	2	8
6		Bayer Leverkusen	4	2	1	1	12:6	6	7
7		1. FC Köln	4	2	1	1	8:6	2	7
8		1. FC Union Berlin	4	1	3	0	5:4	1	6
9		1899 Hoffenheim	4	1	1	2	8:7	1	4
10		VfB Stuttgart	4	1	1	2	8:9	-1	4
11		Bor. Mönchengladbach	4	1	1	2	5:8	-3	4
12		RB Leipzig	4	1	0	3	5:6	-1	3
13		VfL Bochum	4	1	0	3	4:6	-2	3
14		Arminia Bielefeld	4	0	3	1	3:5	-2	3
15		Eintracht Frankfurt	4	0	3	1	4:7	-3	3
16		Hertha BSC	4	1	0	3	5:11	-6	3
17		FC Augsburg	4	0	2	2	1:8	-7	2
18		SpVgg Greuther Fürth	4	0	1	3	2:11	-9	1
