04/12/1965	13:00	Hannover 96	-	1. FC Kaiserslautern	4:0 (2:0)	
	13:00	Borussia Neunkirchen	-	FC Schalke 04	1:0 (1:0)	
	14:00	Hamburger SV	-	1. FC Köln	2:2 (0:1)	
	14:00	Borussia Dortmund	-	Werder Bremen	2:1 (1:1)	
	14:00	Bayern München	-	Meidericher SV	3:0 (1:0)	
	14:00	Karlsruher SC	-	Frankfurter SG Eintracht	4:0 (1:0)	
	14:00	1. FC Nürnberg	-	VfB Stuttgart	1:1 (0:0)	
29/12/1965	19:00	Bor. Mönchengladbach	-	TSV 1860 München	1:1 (0:1)	
31/12/1965	19:00	Tasmania 1900 Berlin	-	Eintracht Braunschweig	0:2 (0:2)	
1		TSV 1860 München	15	11	3	1	38:13	25	25:5
2		Bayern München	15	11	2	2	37:11	26	24:6
3		Borussia Dortmund	15	10	4	1	32:18	14	24:6
4		1. FC Köln	15	10	1	4	34:19	15	21:9
5		Werder Bremen	15	9	0	6	28:14	14	18:12
6		Frankfurter SG Eintracht	15	8	1	6	33:20	13	17:13
7		Meidericher SV	15	7	2	6	30:23	7	16:14
8		Hannover 96	15	7	1	7	34:24	10	15:15
9		1. FC Nürnberg	15	5	5	5	24:19	5	15:15
10		Hamburger SV	15	6	3	6	30:28	2	15:15
11		VfB Stuttgart	15	5	5	5	13:14	-1	15:15
12		Bor. Mönchengladbach	15	4	5	6	26:28	-2	13:17
13		Eintracht Braunschweig	15	4	4	7	23:28	-5	12:18
14		1. FC Kaiserslautern	15	4	4	7	17:31	-14	12:18
15		FC Schalke 04	15	3	3	9	10:26	-16	9:21
16		Karlsruher SC	15	3	2	10	17:36	-19	8:22
17		Borussia Neunkirchen	15	3	2	10	13:40	-27	8:22
18		Tasmania 1900 Berlin	15	1	1	13	6:53	-47	3:27
