05/10/1994	19:15	1. FC Kaiserslautern	-	Bayern München	1:1 (1:0)	
07/10/1994	19:00	Bor. Mönchengladbach	-	Bayer Leverkusen	3:3 (0:2)	
	19:00	Eintracht Frankfurt	-	Karlsruher SC	1:0 (0:0)	
08/10/1994	14:30	MSV Duisburg	-	SC Freiburg	1:2 (0:0)	
	14:30	VfB Stuttgart	-	Bayer 05 Uerdingen	3:1 (1:0)	
	14:30	Borussia Dortmund	-	FC Schalke 04	3:2 (2:1)	
	14:30	1. FC Köln	-	Dynamo Dresden	1:2 (0:1)	
09/10/1994	17:00	TSV 1860 München	-	Werder Bremen	1:2 (1:1)	
	17:00	Hamburger SV	-	VfL Bochum	3:1 (2:1)	
1		Borussia Dortmund	8	6	1	1	25:10	15	13:3
2		Werder Bremen	8	6	1	1	16:9	7	13:3
3		Hamburger SV	8	5	2	1	15:7	8	12:4
4		Bayern München	8	4	3	1	17:11	6	11:5
5		1. FC Kaiserslautern	8	4	3	1	16:11	5	11:5
6		Karlsruher SC	8	4	2	2	19:14	5	10:6
7		SC Freiburg	8	4	2	2	16:11	5	10:6
8		Bayer Leverkusen	8	3	3	2	18:12	6	9:7
9		VfB Stuttgart	8	4	1	3	16:16	0	9:7
10		Bor. Mönchengladbach	8	2	4	2	16:12	4	8:8
11		FC Schalke 04	8	2	3	3	10:11	-1	7:9
12		Eintracht Frankfurt	8	2	3	3	7:13	-6	7:9
13		Dynamo Dresden	8	2	2	4	10:14	-4	6:10
14		Bayer 05 Uerdingen	8	1	3	4	7:12	-5	5:11
15		1. FC Köln	8	1	3	4	12:19	-7	5:11
16		VfL Bochum	8	2	0	6	8:22	-14	4:12
17		MSV Duisburg	8	0	2	6	7:19	-12	2:14
18		TSV 1860 München	8	0	2	6	5:17	-12	2:14
