10/09/2002	19:00	Hertha BSC	-	Bor. Mönchengladbach	1:2 (0:1)	
	19:00	Bayern München	-	TSV 1860 München	3:1 (1:1)	
	19:00	Werder Bremen	-	1. FC Nürnberg	4:1 (1:0)	
	19:00	VfL Bochum	-	Borussia Dortmund	0:0 (0:0)	
11/09/2002	19:00	VfL Wolfsburg	-	Hamburger SV	2:1 (0:0)	
	19:00	Hannover 96	-	Energie Cottbus	1:3 (1:1)	
	19:00	Hansa Rostock	-	Bayer Leverkusen	1:3 (0:2)	
	19:00	VfB Stuttgart	-	FC Schalke 04	1:1 (1:0)	
	19:00	1. FC Kaiserslautern	-	Arminia Bielefeld	1:1 (0:0)	
1		Bayern München	4	3	1	0	12:3	9	10
		VfL Bochum	4	3	1	0	12:3	9	10
3		Hansa Rostock	4	3	0	1	9:3	6	9
4		FC Schalke 04	4	2	2	0	5:2	3	8
5		Bor. Mönchengladbach	4	2	1	1	5:2	3	7
6		Arminia Bielefeld	4	2	1	1	7:7	0	7
7		Borussia Dortmund	4	1	3	0	6:4	2	6
8		TSV 1860 München	4	2	0	2	7:6	1	6
9		VfL Wolfsburg	4	2	0	2	3:3	0	6
10		Werder Bremen	4	2	0	2	6:8	-2	6
11		Bayer Leverkusen	4	1	2	1	7:7	0	5
12		Energie Cottbus	4	1	1	2	4:11	-7	4
13		Hertha BSC	4	0	3	1	4:5	-1	3
14		VfB Stuttgart	4	0	3	1	4:6	-2	3
15		Hamburger SV	4	1	0	3	4:8	-4	3
16		1. FC Nürnberg	4	1	0	3	5:10	-5	3
17		1. FC Kaiserslautern	4	0	2	2	3:8	-5	2
18		Hannover 96	4	0	0	4	4:11	-7	0
