17/10/2009	14:30	VfB Stuttgart	-	FC Schalke 04	1:2 (0:1)	
	14:30	Werder Bremen	-	1899 Hoffenheim	2:0 (2:0)	
	14:30	1. FC Köln	-	1. FSV Mainz 05	1:0 (1:0)	
	14:30	Eintracht Frankfurt	-	Hannover 96	2:1 (1:0)	
	14:30	SC Freiburg	-	Bayern München	1:2 (0:1)	
	14:30	1. FC Nürnberg	-	Hertha BSC	3:0 (2:0)	
	17:30	Hamburger SV	-	Bayer Leverkusen	0:0 (0:0)	
18/10/2009	14:30	VfL Wolfsburg	-	Bor. Mönchengladbach	2:1 (1:0)	
	16:30	Borussia Dortmund	-	VfL Bochum	2:0 (1:0)	
1		Bayer Leverkusen	9	6	3	0	18:5	13	21
2		Hamburger SV	9	6	3	0	20:8	12	21
3		FC Schalke 04	9	6	1	2	13:6	7	19
4		Werder Bremen	9	5	3	1	16:6	10	18
5		VfL Wolfsburg	9	5	1	3	18:16	2	16
6		Bayern München	9	4	3	2	15:8	7	15
7		1899 Hoffenheim	9	4	2	3	15:9	6	14
8		1. FSV Mainz 05	9	4	2	3	12:14	-2	14
9		Eintracht Frankfurt	9	3	4	2	10:11	-1	13
10		Borussia Dortmund	9	3	3	3	9:13	-4	12
11		SC Freiburg	9	3	1	5	14:19	-5	10
12		Hannover 96	9	2	3	4	12:12	0	9
13		VfB Stuttgart	9	2	2	5	10:14	-4	8
14		1. FC Köln	9	2	2	5	6:10	-4	8
15		1. FC Nürnberg	9	2	2	5	7:12	-5	8
16		VfL Bochum	9	2	2	5	9:17	-8	8
17		Bor. Mönchengladbach	9	2	1	6	10:18	-8	7
18		Hertha BSC	9	1	0	8	7:23	-16	3
