13/10/2006	19:30	1. FSV Mainz 05	-	Alemannia Aachen	1:3 (1:2)	
14/10/2006	14:30	Bayern München	-	Hertha BSC	4:2 (2:0)	
	14:30	Hamburger SV	-	FC Schalke 04	1:2 (1:1)	
	14:30	VfB Stuttgart	-	Bayer Leverkusen	3:0 (1:0)	
	14:30	Bor. Mönchengladbach	-	VfL Wolfsburg	3:1 (2:1)	
	14:30	Hannover 96	-	Eintracht Frankfurt	1:1 (1:0)	
	14:30	VfL Bochum	-	Werder Bremen	0:6 (0:1)	
15/10/2006	16:00	1. FC Nürnberg	-	Arminia Bielefeld	1:1 (1:1)	
	16:00	Energie Cottbus	-	Borussia Dortmund	2:3 (1:1)	
1		Werder Bremen	7	4	1	2	18:9	9	13
2		Bayern München	7	4	1	2	11:7	4	13
3		FC Schalke 04	7	4	1	2	9:7	2	13
4		Alemannia Aachen	7	4	0	3	13:10	3	12
5		Bor. Mönchengladbach	7	4	0	3	9:9	0	12
6		1. FC Nürnberg	7	2	5	0	8:4	4	11
7		Borussia Dortmund	7	3	2	2	10:9	1	11
8		VfB Stuttgart	7	3	2	2	13:13	0	11
9		Hertha BSC	7	2	4	1	12:8	4	10
10		Eintracht Frankfurt	7	1	6	0	9:7	2	9
11		Arminia Bielefeld	7	2	2	3	10:10	0	8
12		Bayer Leverkusen	7	2	2	3	10:11	-1	8
13		Energie Cottbus	7	2	2	3	9:11	-2	8
14		1. FSV Mainz 05	7	1	4	2	7:10	-3	7
15		VfL Wolfsburg	7	1	3	3	4:8	-4	6
16		Hannover 96	7	1	3	3	8:16	-8	6
17		Hamburger SV	7	0	5	2	8:10	-2	5
18		VfL Bochum	7	1	1	5	6:15	-9	4
