27/10/1989	18:30	FC St. Pauli	-	Bayern München	0:2 (0:0)	
	19:00	Werder Bremen	-	1. FC Kaiserslautern	4:0 (1:0)	
28/10/1989	14:00	FC 08 Homburg	-	Eintracht Frankfurt	2:3 (0:0)	
	14:30	Bayer Leverkusen	-	Fortuna Düsseldorf	3:3 (1:0)	
	14:30	Karlsruher SC	-	Hamburger SV	2:0 (0:0)	
	14:30	Bor. Mönchengladbach	-	VfL Bochum	1:2 (0:1)	
	14:30	1. FC Nürnberg	-	VfB Stuttgart	0:2 (0:1)	
	14:30	Borussia Dortmund	-	Bayer 05 Uerdingen	1:0 (1:0)	
	14:30	Waldhof Mannheim	-	1. FC Köln	2:3 (1:3)	
1		Bayern München	15	9	3	3	31:13	18	21:9
2		Bayer Leverkusen	15	7	7	1	22:11	11	21:9
3		1. FC Köln	15	8	5	2	24:18	6	21:9
4		Eintracht Frankfurt	15	8	3	4	28:18	10	19:11
5		VfB Stuttgart	15	8	3	4	22:18	4	19:11
6		Werder Bremen	15	5	6	4	24:16	8	16:14
7		1. FC Nürnberg	15	6	4	5	22:17	5	16:14
8		Borussia Dortmund	15	7	2	6	16:13	3	16:14
9		Hamburger SV	15	6	3	6	19:19	0	15:15
10		Waldhof Mannheim	15	6	1	8	19:24	-5	13:17
11		VfL Bochum	15	5	3	7	19:27	-8	13:17
12		Fortuna Düsseldorf	15	3	6	6	23:27	-4	12:18
13		FC 08 Homburg	15	4	4	7	13:20	-7	12:18
14		Karlsruher SC	15	3	6	6	12:23	-11	12:18
15		Bayer 05 Uerdingen	15	4	3	8	20:22	-2	11:19
16		Bor. Mönchengladbach	15	3	5	7	13:20	-7	11:19
17		1. FC Kaiserslautern	15	3	5	7	20:29	-9	11:19
18		FC St. Pauli	15	2	7	6	10:22	-12	11:19
