19/11/1982	18:30	Borussia Dortmund	-	VfL Bochum	3:1 (2:0)	
20/11/1982	14:30	1. FC Köln	-	Hamburger SV	1:1 (1:1)	
	14:30	VfB Stuttgart	-	Eintracht Braunschweig	4:0 (1:0)	
	14:30	Fortuna Düsseldorf	-	Karlsruher SC	4:3 (2:1)	
	14:30	Werder Bremen	-	SV Bayer 04 Leverkusen	3:1 (2:1)	
	14:30	1. FC Nürnberg	-	Arminia Bielefeld	1:1 (1:1)	
	14:30	FC Schalke 04	-	Eintracht Frankfurt	3:2 (3:2)	
	14:30	1. FC Kaiserslautern	-	Bayern München	3:2 (1:2)	
	14:30	Hertha BSC	-	Bor. Mönchengladbach	0:2 (0:1)	
1		Borussia Dortmund	14	9	3	2	36:16	20	21:7
2		Hamburger SV	14	7	7	0	32:13	19	21:7
3		VfB Stuttgart	14	8	3	3	36:19	17	19:9
4		1. FC Köln	14	8	3	3	27:16	11	19:9
5		Bayern München	14	7	4	3	30:11	19	18:10
6		Werder Bremen	14	7	3	4	24:17	7	17:11
7		1. FC Kaiserslautern	14	5	6	3	20:19	1	16:12
8		Arminia Bielefeld	14	6	4	4	24:31	-7	16:12
9		1. FC Nürnberg	14	6	3	5	21:26	-5	15:13
10		Eintracht Braunschweig	14	4	6	4	15:22	-7	14:14
11		Bor. Mönchengladbach	14	6	1	7	28:25	3	13:15
12		FC Schalke 04	14	3	4	7	19:26	-7	10:18
13		VfL Bochum	14	3	4	7	14:21	-7	10:18
14		Fortuna Düsseldorf	14	3	4	7	22:37	-15	10:18
15		Eintracht Frankfurt	14	4	1	9	19:21	-2	9:19
16		Hertha BSC	14	2	5	7	18:28	-10	9:19
17		Karlsruher SC	14	3	3	8	18:33	-15	9:19
18		SV Bayer 04 Leverkusen	14	2	2	10	8:30	-22	6:22
