30/04/1999	19:00	SC Freiburg	-	Eintracht Frankfurt	2:0 (1:0)	
	19:00	VfL Bochum	-	1. FC Nürnberg	0:3 (0:1)	
01/05/1999	14:30	Bayer Leverkusen	-	Hertha BSC	2:2 (1:1)	
	14:30	VfL Wolfsburg	-	VfB Stuttgart	3:2 (0:2)	
	14:30	Bayern München	-	Bor. Mönchengladbach	4:2 (1:1)	
	14:30	Hansa Rostock	-	TSV 1860 München	4:1 (4:0)	
	14:30	Hamburger SV	-	1. FC Kaiserslautern	2:0 (1:0)	
02/05/1999	17:00	MSV Duisburg	-	Borussia Dortmund	3:2 (3:1)	
11/05/1999	19:00	Werder Bremen	-	FC Schalke 04	1:0 (0:0)	
1		Bayern München	29	21	5	3	67:22	45	68
2		Bayer Leverkusen	29	16	10	3	56:25	31	58
3		Hertha BSC	29	14	7	8	46:30	16	49
4		VfL Wolfsburg	29	13	9	7	49:40	9	48
5		1. FC Kaiserslautern	29	14	6	9	41:41	0	48
6		Borussia Dortmund	29	13	8	8	41:30	11	47
7		Hamburger SV	29	11	9	9	36:35	1	42
8		MSV Duisburg	29	11	9	9	39:39	0	42
9		TSV 1860 München	29	10	8	11	41:42	-1	38
10		FC Schalke 04	29	8	10	11	31:43	-12	34
11		VfB Stuttgart	29	7	12	10	36:39	-3	33
12		SC Freiburg	29	8	9	12	31:35	-4	33
13		Werder Bremen	29	8	8	13	33:38	-5	32
14		1. FC Nürnberg	29	6	13	10	33:44	-11	31
15		Hansa Rostock	29	7	9	13	41:52	-11	30
16		VfL Bochum	29	7	8	14	36:52	-16	29
17		Eintracht Frankfurt	29	5	9	15	30:48	-18	24
18		Bor. Mönchengladbach	29	4	7	18	36:68	-32	19
