21/10/2011	19:30	FC Augsburg	-	Werder Bremen	1:1 (0:0)	
22/10/2011	14:30	Borussia Dortmund	-	1. FC Köln	5:0 (3:0)	
	14:30	1. FC Nürnberg	-	VfB Stuttgart	2:2 (1:0)	
	14:30	1. FC Kaiserslautern	-	SC Freiburg	1:0 (0:0)	
	14:30	1899 Hoffenheim	-	Bor. Mönchengladbach	1:0 (0:0)	
	14:30	Hertha BSC	-	1. FSV Mainz 05	0:0 (0:0)	
	17:30	Hamburger SV	-	VfL Wolfsburg	1:1 (0:1)	
23/10/2011	14:30	Bayer Leverkusen	-	FC Schalke 04	0:1 (0:0)	
	16:30	Hannover 96	-	Bayern München	2:1 (1:0)	
1		Bayern München	10	7	1	2	26:3	23	22
2		Borussia Dortmund	10	6	1	3	20:7	13	19
3		FC Schalke 04	10	6	0	4	19:15	4	18
4		Hannover 96	10	5	3	2	13:13	0	18
5		VfB Stuttgart	10	5	2	3	16:8	8	17
6		Werder Bremen	10	5	2	3	17:13	4	17
7		Bor. Mönchengladbach	10	5	2	3	11:7	4	17
8		1899 Hoffenheim	10	5	1	4	13:9	4	16
9		Bayer Leverkusen	10	4	2	4	12:14	-2	14
10		Hertha BSC	10	3	4	3	12:13	-1	13
11		VfL Wolfsburg	10	4	1	5	12:17	-5	13
12		1. FC Köln	10	4	1	5	15:23	-8	13
13		1. FC Nürnberg	10	3	3	4	12:14	-2	12
14		1. FC Kaiserslautern	10	3	2	5	8:13	-5	11
15		1. FSV Mainz 05	10	2	3	5	12:19	-7	9
16		FC Augsburg	10	1	5	4	8:17	-9	8
17		Hamburger SV	10	2	2	6	12:22	-10	8
18		SC Freiburg	10	2	1	7	14:25	-11	7
