27/10/1978	19:00	Werder Bremen	-	VfL Bochum	3:3 (2:1)	
28/10/1978	14:30	FC Schalke 04	-	1. FC Kaiserslautern	1:1 (1:0)	
	14:30	MSV Duisburg	-	1. FC Nürnberg	1:0 (0:0)	
	14:30	Borussia Dortmund	-	Fortuna Düsseldorf	3:0 (1:0)	
	14:30	Bor. Mönchengladbach	-	VfB Stuttgart	0:0 (0:0)	
	14:30	Bayern München	-	Hertha BSC	1:1 (0:0)	
	14:30	Arminia Bielefeld	-	1. FC Köln	1:0 (0:0)	
	14:30	Eintracht Frankfurt	-	SV Darmstadt 98	2:0 (1:0)	
	14:30	Eintracht Braunschweig	-	Hamburger SV	1:0 (1:0)	
1		1. FC Kaiserslautern	11	6	5	0	24:11	13	17:5
2		Eintracht Frankfurt	11	7	1	3	20:15	5	15:7
3		Bayern München	11	6	2	3	25:13	12	14:8
4		Hamburger SV	11	6	2	3	21:10	11	14:8
5		VfB Stuttgart	11	6	2	3	20:15	5	14:8
6		FC Schalke 04	11	4	5	2	19:14	5	13:9
7		Eintracht Braunschweig	11	5	3	3	18:19	-1	13:9
8		VfL Bochum	11	3	5	3	18:16	2	11:11
9		Borussia Dortmund	11	4	3	4	18:21	-3	11:11
10		Bor. Mönchengladbach	11	3	4	4	16:14	2	10:12
11		Fortuna Düsseldorf	11	3	4	4	20:20	0	10:12
12		1. FC Köln	11	2	5	4	11:14	-3	9:13
13		Werder Bremen	11	3	3	5	16:21	-5	9:13
14		Arminia Bielefeld	11	3	3	5	12:18	-6	9:13
15		MSV Duisburg	11	3	3	5	18:26	-8	9:13
16		Hertha BSC	11	2	4	5	17:19	-2	8:14
17		1. FC Nürnberg	11	3	1	7	12:26	-14	7:15
18		SV Darmstadt 98	11	1	3	7	16:29	-13	5:17
