02/10/2009	19:30	FC Schalke 04	-	Eintracht Frankfurt	2:0 (0:0)	
03/10/2009	14:30	Bayern München	-	1. FC Köln	0:0 (0:0)	
	14:30	Bayer Leverkusen	-	1. FC Nürnberg	4:0 (3:0)	
	14:30	Hannover 96	-	SC Freiburg	5:2 (3:1)	
	14:30	VfL Bochum	-	VfL Wolfsburg	1:1 (0:0)	
	14:30	1. FSV Mainz 05	-	1899 Hoffenheim	2:1 (2:0)	
	17:30	Bor. Mönchengladbach	-	Borussia Dortmund	0:1 (0:1)	
04/10/2009	14:30	VfB Stuttgart	-	Werder Bremen	0:2 (0:1)	
	16:30	Hertha BSC	-	Hamburger SV	1:3 (1:3)	
1		Bayer Leverkusen	8	6	2	0	18:5	13	20
2		Hamburger SV	8	6	2	0	20:8	12	20
3		FC Schalke 04	8	5	1	2	11:5	6	16
4		Werder Bremen	8	4	3	1	14:6	8	15
5		1899 Hoffenheim	8	4	2	2	15:7	8	14
6		1. FSV Mainz 05	8	4	2	2	12:13	-1	14
7		VfL Wolfsburg	8	4	1	3	16:15	1	13
8		Bayern München	8	3	3	2	13:7	6	12
9		Eintracht Frankfurt	8	2	4	2	8:10	-2	10
10		SC Freiburg	8	3	1	4	13:17	-4	10
11		Hannover 96	8	2	3	3	11:10	1	9
12		Borussia Dortmund	8	2	3	3	7:13	-6	9
13		VfB Stuttgart	8	2	2	4	9:12	-3	8
14		VfL Bochum	8	2	2	4	9:15	-6	8
15		Bor. Mönchengladbach	8	2	1	5	9:16	-7	7
16		1. FC Köln	8	1	2	5	5:10	-5	5
17		1. FC Nürnberg	8	1	2	5	4:12	-8	5
18		Hertha BSC	8	1	0	7	7:20	-13	3
