25/08/1973	14:30	Eintracht Frankfurt	-	VfB Stuttgart	4:3 (0:0)	
	14:30	Hannover 96	-	VfL Bochum	1:2 (0:1)	
	14:30	FC Schalke 04	-	Kickers Offenbach	0:2 (0:0)	
	14:30	Hertha BSC	-	Bayern München	2:2 (1:0)	
	14:30	Wuppertaler SV	-	Bor. Mönchengladbach	2:4 (2:3)	
	14:30	Rot-Weiss Essen	-	Fortuna Köln	0:2 (0:1)	
	14:30	Werder Bremen	-	Hamburger SV	1:1 (0:0)	
	14:30	Fortuna Düsseldorf	-	MSV Duisburg	2:1 (1:0)	
	14:30	1. FC Köln	-	1. FC Kaiserslautern	3:1 (1:0)	
1		Bor. Mönchengladbach	4	3	1	0	14:6	8	7:1
2		Eintracht Frankfurt	4	3	1	0	12:5	7	7:1
3		Bayern München	4	3	1	0	10:3	7	7:1
4		VfB Stuttgart	4	2	1	1	12:6	6	5:3
5		Fortuna Düsseldorf	4	2	1	1	7:5	2	5:3
		Hertha BSC	4	1	3	0	7:5	2	5:3
7		VfL Bochum	4	2	1	1	5:5	0	5:3
8		Wuppertaler SV	4	2	0	2	7:6	1	4:4
9		Kickers Offenbach	4	1	2	1	5:4	1	4:4
10		Werder Bremen	4	0	4	0	4:4	0	4:4
11		MSV Duisburg	4	1	1	2	7:7	0	3:5
12		Hamburger SV	4	1	1	2	6:8	-2	3:5
13		Hannover 96	4	1	1	2	7:10	-3	3:5
14		Fortuna Köln	4	1	1	2	4:7	-3	3:5
15		1. FC Köln	4	1	1	2	5:10	-5	3:5
16		FC Schalke 04	4	1	0	3	5:11	-6	2:6
17		1. FC Kaiserslautern	4	0	1	3	6:13	-7	1:7
18		Rot-Weiss Essen	4	0	1	3	3:11	-8	1:7
