25/11/1994	19:00	VfL Bochum	-	Bayer 05 Uerdingen	2:1 (1:0)	
	19:00	Werder Bremen	-	FC Schalke 04	2:1 (0:0)	
26/11/1994	14:30	Dynamo Dresden	-	Karlsruher SC	1:1 (0:0)	
	14:30	Bayern München	-	Bayer Leverkusen	2:1 (1:1)	
	14:30	Hamburger SV	-	1. FC Kaiserslautern	0:0 (0:0)	
	14:30	Bor. Mönchengladbach	-	Borussia Dortmund	3:3 (1:3)	
	14:30	SC Freiburg	-	VfB Stuttgart	2:0 (0:0)	
	14:30	1. FC Köln	-	TSV 1860 München	2:1 (0:0)	
27/11/1994	17:00	MSV Duisburg	-	Eintracht Frankfurt	1:0 (1:0)	
1		Borussia Dortmund	15	10	4	1	35:14	21	24:6
2		Werder Bremen	15	10	3	2	30:16	14	23:7
3		Bor. Mönchengladbach	15	7	5	3	32:19	13	19:11
4		SC Freiburg	15	8	3	4	30:21	9	19:11
5		Bayern München	15	6	7	2	29:21	8	19:11
6		1. FC Kaiserslautern	15	7	5	3	23:19	4	19:11
7		Hamburger SV	15	7	4	4	26:15	11	18:12
8		Bayer Leverkusen	15	5	7	3	27:19	8	17:13
9		Karlsruher SC	15	5	7	3	24:22	2	17:13
10		VfB Stuttgart	15	6	4	5	29:29	0	16:14
11		Eintracht Frankfurt	15	5	4	6	16:23	-7	14:16
12		FC Schalke 04	15	3	7	5	19:19	0	13:17
13		1. FC Köln	15	4	5	6	25:32	-7	13:17
14		Bayer 05 Uerdingen	15	2	6	7	15:23	-8	10:20
15		Dynamo Dresden	15	3	3	9	15:28	-13	9:21
16		VfL Bochum	15	3	2	10	16:35	-19	8:22
17		TSV 1860 München	15	1	5	9	14:28	-14	7:23
18		MSV Duisburg	15	1	3	11	10:32	-22	5:25
