18/08/1995	18:30	SC Freiburg	-	FC St. Pauli	0:2 (0:0)	
	19:00	Hamburger SV	-	Werder Bremen	3:3 (2:1)	
	19:00	FC Schalke 04	-	Hansa Rostock	1:3 (0:1)	
19/08/1995	14:30	Bayer Leverkusen	-	Borussia Dortmund	1:1 (0:0)	
	14:30	TSV 1860 München	-	VfB Stuttgart	1:1 (1:0)	
	14:30	KFC Uerdingen 05	-	Eintracht Frankfurt	1:1 (0:1)	
	14:30	Karlsruher SC	-	Bayern München	2:6 (1:3)	
	14:30	1. FC Kaiserslautern	-	Bor. Mönchengladbach	1:3 (0:1)	
20/08/1995	17:00	Fortuna Düsseldorf	-	1. FC Köln	1:1 (1:0)	
1		Bayern München	2	2	0	0	9:4	5	6
2		FC St. Pauli	2	2	0	0	6:2	4	6
3		Bor. Mönchengladbach	2	2	0	0	4:1	3	6
4		Bayer Leverkusen	2	1	1	0	3:2	1	4
5		Hansa Rostock	2	1	0	1	4:3	1	3
6		FC Schalke 04	2	1	0	1	2:3	-1	3
7		Werder Bremen	2	0	2	0	4:4	0	2
8		Eintracht Frankfurt	2	0	2	0	3:3	0	2
9		Borussia Dortmund	2	0	2	0	2:2	0	2
		Fortuna Düsseldorf	2	0	2	0	2:2	0	2
11		KFC Uerdingen 05	2	0	2	0	1:1	0	2
		VfB Stuttgart	2	0	2	0	1:1	0	2
13		Hamburger SV	2	0	1	1	5:6	-1	1
14		1. FC Köln	2	0	1	1	1:2	-1	1
15		TSV 1860 München	2	0	1	1	3:5	-2	1
16		1. FC Kaiserslautern	2	0	1	1	2:4	-2	1
17		Karlsruher SC	2	0	1	1	4:8	-4	1
18		SC Freiburg	2	0	0	2	0:3	-3	0
