02/10/1992	19:00	Bayer 05 Uerdingen	-	Bayer Leverkusen	2:1 (1:0)	
	19:00	FC Schalke 04	-	Karlsruher SC	2:2 (1:1)	
	19:00	Hamburger SV	-	VfL Bochum	2:0 (1:0)	
03/10/1992	14:30	1. FC Kaiserslautern	-	1. FC Nürnberg	2:0 (1:0)	
	14:30	SG Wattenscheid 09	-	Borussia Dortmund	1:3 (1:2)	
	14:30	Bayern München	-	Bor. Mönchengladbach	2:2 (0:1)	
	14:30	1. FC Köln	-	1. FC Saarbrücken	4:2 (2:1)	
	14:30	Dynamo Dresden	-	Werder Bremen	2:3 (0:2)	
04/10/1992	19:00	Eintracht Frankfurt	-	VfB Stuttgart	4:0 (1:0)	
1		Bayern München	9	6	3	0	20:7	13	15:3
2		Eintracht Frankfurt	9	4	5	0	17:8	9	13:5
3		Bayer Leverkusen	9	4	4	1	21:8	13	12:6
4		Borussia Dortmund	9	5	1	3	14:11	3	11:7
5		VfB Stuttgart	9	4	3	2	13:14	-1	11:7
6		Karlsruher SC	9	4	2	3	17:17	0	10:8
7		Werder Bremen	9	3	4	2	12:13	-1	10:8
8		1. FC Kaiserslautern	9	4	1	4	11:9	2	9:9
9		Dynamo Dresden	9	3	3	3	12:13	-1	9:9
10		1. FC Nürnberg	9	3	3	3	6:8	-2	9:9
11		1. FC Saarbrücken	9	2	4	3	11:15	-4	8:10
12		Bayer 05 Uerdingen	9	2	3	4	12:15	-3	7:11
13		SG Wattenscheid 09	9	2	3	4	16:20	-4	7:11
14		FC Schalke 04	9	2	3	4	12:16	-4	7:11
15		Hamburger SV	9	1	5	3	9:13	-4	7:11
16		VfL Bochum	9	1	4	4	11:13	-2	6:12
17		Bor. Mönchengladbach	9	1	4	4	11:18	-7	6:12
18		1. FC Köln	9	2	1	6	11:18	-7	5:13
