07/02/2006	19:00	1. FC Kaiserslautern	-	1. FC Köln	2:2 (1:1)	
	19:00	Borussia Dortmund	-	MSV Duisburg	2:0 (0:0)	
	19:00	Hertha BSC	-	Bayern München	0:0 (0:0)	
	19:00	1. FSV Mainz 05	-	Arminia Bielefeld	1:1 (0:0)	
08/02/2006	19:00	Hannover 96	-	Hamburger SV	2:1 (0:0)	
	19:00	Bor. Mönchengladbach	-	FC Schalke 04	0:0 (0:0)	
	19:00	Bayer Leverkusen	-	VfL Wolfsburg	4:0 (1:0)	
	19:00	1. FC Nürnberg	-	Eintracht Frankfurt	0:1 (0:1)	
	19:00	VfB Stuttgart	-	Werder Bremen	0:0 (0:0)	
1		Bayern München	20	16	3	1	39:13	26	51
2		Werder Bremen	20	13	4	3	51:23	28	43
3		Hamburger SV	20	12	5	3	32:14	18	41
4		FC Schalke 04	20	9	9	2	22:12	10	36
5		Hertha BSC	20	7	8	5	29:26	3	29
6		Borussia Dortmund	20	7	7	6	28:26	2	28
7		VfB Stuttgart	20	5	12	3	21:18	3	27
8		Hannover 96	20	5	11	4	30:26	4	26
9		Bor. Mönchengladbach	20	6	8	6	25:26	-1	26
10		Bayer Leverkusen	20	6	7	7	30:28	2	25
11		Eintracht Frankfurt	20	7	4	9	27:30	-3	25
12		Arminia Bielefeld	20	5	6	9	23:29	-6	21
13		VfL Wolfsburg	20	5	6	9	21:36	-15	21
14		1. FSV Mainz 05	20	5	5	10	31:33	-2	20
15		1. FC Nürnberg	20	4	6	10	21:33	-12	18
16		MSV Duisburg	20	3	7	10	18:35	-17	16
17		1. FC Köln	20	3	5	12	28:45	-17	14
18		1. FC Kaiserslautern	20	3	5	12	27:50	-23	14
