12/09/1969	19:00	Eintracht Frankfurt	-	Rot-Weiss Essen	2:1 (1:1)	
	19:00	Bor. Mönchengladbach	-	1. FC Kaiserslautern	1:1 (1:0)	
	19:00	Bayern München	-	Borussia Dortmund	3:0 (1:0)	
13/09/1969	14:30	Hamburger SV	-	MSV Duisburg	4:1 (3:1)	
	14:30	Rot-Weiß Oberhausen	-	Werder Bremen	3:1 (2:1)	
	14:30	FC Schalke 04	-	Eintracht Braunschweig	1:1 (1:1)	
	14:30	1. FC Köln	-	Alemannia Aachen	3:0 (1:0)	
	14:30	Hannover 96	-	TSV 1860 München	3:1 (1:0)	
	14:30	VfB Stuttgart	-	Hertha BSC	1:4 (1:0)	
1		Rot-Weiß Oberhausen	5	4	1	0	12:3	9	9:1
2		Bayern München	5	3	1	1	10:3	7	7:3
3		Hannover 96	5	3	1	1	11:7	4	7:3
4		Bor. Mönchengladbach	5	3	1	1	7:6	1	7:3
5		1. FC Köln	5	3	0	2	13:7	6	6:4
6		Hamburger SV	5	2	2	1	11:8	3	6:4
7		FC Schalke 04	5	2	2	1	9:6	3	6:4
8		Hertha BSC	5	3	0	2	9:9	0	6:4
9		TSV 1860 München	5	2	1	2	5:6	-1	5:5
10		Rot-Weiss Essen	5	2	0	3	9:10	-1	4:6
11		Eintracht Frankfurt	5	2	0	3	7:9	-2	4:6
		Werder Bremen	5	1	2	2	7:9	-2	4:6
13		VfB Stuttgart	5	1	2	2	8:11	-3	4:6
14		1. FC Kaiserslautern	5	0	3	2	4:7	-3	3:7
15		Alemannia Aachen	5	1	1	3	5:9	-4	3:7
16		Eintracht Braunschweig	5	0	3	2	7:12	-5	3:7
17		Borussia Dortmund	5	1	1	3	6:11	-5	3:7
18		MSV Duisburg	5	1	1	3	5:12	-7	3:7
