19/09/2014	19:30	SC Freiburg	-	Hertha BSC	2:2 (1:1)	
20/09/2014	14:30	FC Schalke 04	-	Eintracht Frankfurt	2:2 (1:2)	
	14:30	FC Augsburg	-	Werder Bremen	4:2 (2:1)	
	14:30	VfB Stuttgart	-	1899 Hoffenheim	0:2 (0:1)	
	14:30	Hamburger SV	-	Bayern München	0:0 (0:0)	
	14:30	SC Paderborn 07	-	Hannover 96	2:0 (0:0)	
	17:30	1. FSV Mainz 05	-	Borussia Dortmund	2:0 (0:0)	
21/09/2014	14:30	VfL Wolfsburg	-	Bayer Leverkusen	4:1 (2:1)	
	16:30	1. FC Köln	-	Bor. Mönchengladbach	0:0 (0:0)	
1		SC Paderborn 07	4	2	2	0	7:2	5	8
2		1. FSV Mainz 05	4	2	2	0	7:3	4	8
3		1899 Hoffenheim	4	2	2	0	6:2	4	8
4		Bayern München	4	2	2	0	5:2	3	8
5		Bayer Leverkusen	4	2	1	1	10:9	1	7
6		Hannover 96	4	2	1	1	4:3	1	7
7		Bor. Mönchengladbach	4	1	3	0	5:2	3	6
8		1. FC Köln	4	1	3	0	2:0	2	6
9		FC Augsburg	4	2	0	2	7:7	0	6
10		Borussia Dortmund	4	2	0	2	6:7	-1	6
11		VfL Wolfsburg	4	1	2	1	8:6	2	5
12		Eintracht Frankfurt	4	1	2	1	5:5	0	5
13		Werder Bremen	4	0	3	1	8:10	-2	3
14		SC Freiburg	4	0	2	2	3:6	-3	2
15		Hertha BSC	4	0	2	2	7:11	-4	2
16		FC Schalke 04	4	0	2	2	5:9	-4	2
17		Hamburger SV	4	0	2	2	0:5	-5	2
18		VfB Stuttgart	4	0	1	3	1:7	-6	1
