05/10/1963	14:30	1. FC Köln	-	Werder Bremen	4:3 (0:1)	
	14:30	1. FC Kaiserslautern	-	Preußen Münster	0:0 (0:0)	
	14:30	Meidericher SV	-	TSV 1860 München	3:0 (1:0)	
	14:30	VfB Stuttgart	-	1. FC Saarbrücken	3:1 (1:0)	
	17:30	1. FC Nürnberg	-	Karlsruher SC	2:4 (2:1)	
	18:00	Hamburger SV	-	Hertha BSC	5:1 (1:1)	
	19:00	Eintracht Braunschweig	-	FC Schalke 04	4:3 (2:1)	
	19:00	Borussia Dortmund	-	Frankfurter SG Eintracht	3:0 (3:0)	
1		1. FC Köln	6	5	1	0	18:6	12	11:1
2		Hamburger SV	6	4	1	1	17:5	12	9:3
3		FC Schalke 04	6	4	1	1	14:9	5	9:3
4		1. FC Nürnberg	6	3	2	1	16:12	4	8:4
5		Eintracht Braunschweig	6	3	2	1	10:9	1	8:4
6		Borussia Dortmund	6	3	1	2	14:11	3	7:5
7		Preußen Münster	6	2	3	1	11:8	3	7:5
8		Meidericher SV	6	3	1	2	14:10	4	7:5
9		VfB Stuttgart	6	2	2	2	10:10	0	6:6
10		1. FC Kaiserslautern	6	1	3	2	8:9	-1	5:7
11		TSV 1860 München	6	1	3	2	9:11	-2	5:7
12		Werder Bremen	6	1	2	3	9:15	-6	4:8
13		Hertha BSC	6	1	2	3	7:14	-7	4:8
14		Frankfurter SG Eintracht	6	1	1	4	7:13	-6	3:9
15		Karlsruher SC	6	1	0	5	6:19	-13	2:10
16		1. FC Saarbrücken	6	0	1	5	9:18	-9	1:11
