30/10/1965	15:00	Bayern München	-	1. FC Nürnberg	0:0 (0:0)	
	15:00	Borussia Dortmund	-	1. FC Kaiserslautern	4:0 (0:0)	
	15:00	Frankfurter SG Eintracht	-	FC Schalke 04	4:1 (2:0)	
	15:00	Eintracht Braunschweig	-	TSV 1860 München	2:2 (1:2)	
	15:00	Hamburger SV	-	Hannover 96	2:1 (0:1)	
	15:00	Bor. Mönchengladbach	-	VfB Stuttgart	1:0 (1:0)	
	15:00	Karlsruher SC	-	Meidericher SV	0:4 (0:2)	
	15:00	Tasmania 1900 Berlin	-	1. FC Köln	0:6 (0:1)	
05/11/1965	15:00	Borussia Neunkirchen	-	Werder Bremen	1:2 (0:1)	
1		TSV 1860 München	11	8	2	1	26:11	15	18:4
2		Borussia Dortmund	11	8	2	1	26:14	12	18:4
3		Bayern München	11	7	2	2	26:8	18	16:6
4		1. FC Köln	11	8	0	3	26:13	13	16:6
5		Werder Bremen	11	7	0	4	18:9	9	14:8
6		Hannover 96	11	6	1	4	26:17	9	13:9
7		VfB Stuttgart	11	5	3	3	10:7	3	13:9
8		Hamburger SV	11	5	2	4	22:20	2	12:10
9		Bor. Mönchengladbach	11	4	4	3	21:19	2	12:10
10		Meidericher SV	11	5	1	5	23:16	7	11:11
11		1. FC Nürnberg	11	4	3	4	21:16	5	11:11
12		Frankfurter SG Eintracht	11	5	1	5	19:14	5	11:11
13		1. FC Kaiserslautern	11	3	3	5	15:23	-8	9:13
14		Eintracht Braunschweig	11	2	4	5	16:22	-6	8:14
15		FC Schalke 04	11	1	3	7	8:22	-14	5:17
16		Karlsruher SC	11	1	2	8	10:30	-20	4:18
17		Borussia Neunkirchen	11	1	2	8	8:29	-21	4:18
18		Tasmania 1900 Berlin	11	1	1	9	6:37	-31	3:19
