05/10/1973	19:00	Werder Bremen	-	Hertha BSC	4:1 (3:1)	
06/10/1973	14:30	1. FC Köln	-	Bayern München	4:3 (3:2)	
	14:30	Hannover 96	-	Rot-Weiss Essen	1:2 (1:1)	
	14:30	1. FC Kaiserslautern	-	Kickers Offenbach	3:0 (1:0)	
	14:30	FC Schalke 04	-	Wuppertaler SV	4:2 (1:0)	
	14:30	MSV Duisburg	-	Bor. Mönchengladbach	1:2 (0:1)	
	14:30	VfB Stuttgart	-	Hamburger SV	3:0 (1:0)	
	14:30	Eintracht Frankfurt	-	Fortuna Köln	4:2 (0:1)	
12/10/1973	08:30	Fortuna Düsseldorf	-	VfL Bochum	1:1 (1:1)	
1		Bor. Mönchengladbach	10	7	2	1	30:14	16	16:4
2		Eintracht Frankfurt	10	6	3	1	23:15	8	15:5
3		VfL Bochum	10	4	5	1	14:9	5	13:7
4		Bayern München	10	4	4	2	26:19	7	12:8
5		Kickers Offenbach	10	5	2	3	19:13	6	12:8
6		Fortuna Düsseldorf	10	4	3	3	18:16	2	11:9
7		1. FC Kaiserslautern	10	5	1	4	22:21	1	11:9
8		Hertha BSC	10	3	5	2	16:15	1	11:9
9		VfB Stuttgart	10	4	2	4	20:14	6	10:10
10		Werder Bremen	10	2	5	3	15:17	-2	9:11
11		1. FC Köln	10	3	3	4	16:21	-5	9:11
12		Hannover 96	10	3	2	5	22:23	-1	8:12
13		Wuppertaler SV	10	3	2	5	14:18	-4	8:12
14		FC Schalke 04	10	3	2	5	18:27	-9	8:12
15		Rot-Weiss Essen	10	3	2	5	13:22	-9	8:12
16		Fortuna Köln	10	1	5	4	12:19	-7	7:13
17		MSV Duisburg	10	2	2	6	10:16	-6	6:14
18		Hamburger SV	10	2	2	6	10:19	-9	6:14
