03/10/1988	19:00	1. FC Nürnberg	-	Hamburger SV	1:4 (0:2)	
12/10/1988	19:00	Bayern München	-	Borussia Dortmund	1:1 (1:1)	
15/10/1988	14:00	FC St. Pauli	-	Bor. Mönchengladbach	1:1 (0:1)	
01/11/1988	19:00	VfL Bochum	-	VfB Stuttgart	1:0 (1:0)	
16/11/1988	14:30	1. FC Köln	-	Bayer Leverkusen	3:0 (0:0)	
	14:30	Stuttgarter Kickers	-	Werder Bremen	0:6 (0:2)	
	14:30	Eintracht Frankfurt	-	Karlsruher SC	1:0 (1:0)	
	14:30	Bayer 05 Uerdingen	-	1. FC Kaiserslautern	3:1 (1:1)	
	14:30	Waldhof Mannheim	-	Hannover 96	1:1 (1:0)	
1		Bayern München	9	4	5	0	21:10	11	13:5
2		VfB Stuttgart	9	5	2	2	18:8	10	12:6
3		Werder Bremen	9	4	4	1	19:11	8	12:6
4		Bayer 05 Uerdingen	9	4	4	1	13:9	4	12:6
5		VfL Bochum	9	4	3	2	11:9	2	11:7
6		1. FC Köln	9	4	2	3	15:8	7	10:8
7		Hamburger SV	9	4	2	3	14:10	4	10:8
8		Bayer Leverkusen	9	3	4	2	15:14	1	10:8
9		Bor. Mönchengladbach	9	3	3	3	14:14	0	9:9
10		FC St. Pauli	9	2	5	2	10:10	0	9:9
11		Karlsruher SC	9	4	1	4	16:18	-2	9:9
12		Borussia Dortmund	9	2	4	3	10:8	2	8:10
13		Waldhof Mannheim	9	1	6	2	9:10	-1	8:10
14		1. FC Kaiserslautern	9	1	5	3	12:15	-3	7:11
15		Eintracht Frankfurt	9	3	1	5	5:12	-7	7:11
16		1. FC Nürnberg	9	3	0	6	9:18	-9	6:12
17		Stuttgarter Kickers	9	2	1	6	8:26	-18	5:13
18		Hannover 96	9	0	4	5	10:19	-9	4:14
