05/10/2012	19:30	FC Augsburg	-	Werder Bremen	3:1 (2:1)	
06/10/2012	14:30	Bayern München	-	1899 Hoffenheim	2:0 (1:0)	
	14:30	FC Schalke 04	-	VfL Wolfsburg	3:0 (1:0)	
	14:30	SC Freiburg	-	1. FC Nürnberg	3:0 (1:0)	
	14:30	1. FSV Mainz 05	-	Fortuna Düsseldorf	1:0 (0:0)	
	14:30	SpVgg Greuther Fürth	-	Hamburger SV	0:1 (0:1)	
07/10/2012	14:30	Bor. Mönchengladbach	-	Eintracht Frankfurt	2:0 (2:0)	
	16:30	VfB Stuttgart	-	Bayer Leverkusen	2:2 (1:1)	
	16:30	Hannover 96	-	Borussia Dortmund	1:1 (0:1)	
1		Bayern München	7	7	0	0	21:2	19	21
2		Eintracht Frankfurt	7	5	1	1	16:10	6	16
3		FC Schalke 04	7	4	2	1	15:7	8	14
4		Borussia Dortmund	7	3	3	1	17:9	8	12
5		Hannover 96	7	3	2	2	15:10	5	11
6		Bayer Leverkusen	7	3	2	2	11:9	2	11
7		Fortuna Düsseldorf	7	2	4	1	6:3	3	10
8		Hamburger SV	7	3	1	3	9:10	-1	10
9		1. FSV Mainz 05	7	3	1	3	7:8	-1	10
10		Bor. Mönchengladbach	7	2	3	2	9:12	-3	9
11		SC Freiburg	7	2	2	3	11:10	1	8
12		Werder Bremen	7	2	1	4	10:13	-3	7
13		1899 Hoffenheim	7	2	1	4	10:14	-4	7
14		1. FC Nürnberg	7	2	1	4	7:14	-7	7
15		VfB Stuttgart	7	1	3	3	7:14	-7	6
16		FC Augsburg	7	1	2	4	5:11	-6	5
17		VfL Wolfsburg	7	1	2	4	2:13	-11	5
18		SpVgg Greuther Fürth	7	1	1	5	2:11	-9	4
