08/09/1998	18:30	MSV Duisburg	-	TSV 1860 München	1:1 (1:0)	
	19:00	VfL Wolfsburg	-	SC Freiburg	1:1 (0:1)	
	19:00	VfL Bochum	-	Werder Bremen	2:0 (1:0)	
	19:00	VfB Stuttgart	-	1. FC Kaiserslautern	4:0 (1:0)	
	19:00	Bor. Mönchengladbach	-	Eintracht Frankfurt	1:1 (0:0)	
09/09/1998	18:30	1. FC Nürnberg	-	Borussia Dortmund	0:0 (0:0)	
	19:00	Bayer Leverkusen	-	Hamburger SV	1:2 (0:0)	
	19:00	Hertha BSC	-	FC Schalke 04	2:0 (0:0)	
	19:00	Bayern München	-	Hansa Rostock	6:1 (0:0)	
1		Bayern München	3	3	0	0	10:2	8	9
2		Hamburger SV	3	2	1	0	4:2	2	7
3		VfB Stuttgart	3	2	0	1	6:2	4	6
4		Hertha BSC	3	2	0	1	3:3	0	6
5		1. FC Kaiserslautern	3	2	0	1	4:6	-2	6
6		1. FC Nürnberg	3	1	2	0	4:3	1	5
		SC Freiburg	3	1	2	0	4:3	1	5
8		Bor. Mönchengladbach	3	1	1	1	5:3	2	4
9		Borussia Dortmund	3	1	1	1	4:2	2	4
10		Bayer Leverkusen	3	1	1	1	5:4	1	4
11		TSV 1860 München	3	1	1	1	5:5	0	4
12		MSV Duisburg	3	1	1	1	4:5	-1	4
13		VfL Bochum	3	1	0	2	3:3	0	3
14		FC Schalke 04	3	1	0	2	1:5	-4	3
15		VfL Wolfsburg	3	0	2	1	4:5	-1	2
16		Eintracht Frankfurt	3	0	1	2	4:6	-2	1
17		Hansa Rostock	3	0	1	2	5:12	-7	1
18		Werder Bremen	3	0	0	3	2:6	-4	0
