28/07/2001	14:30	TSV 1860 München	-	1. FC Kaiserslautern	0:4 (0:0)	
	14:30	VfB Stuttgart	-	1. FC Köln	0:0 (0:0)	
	14:30	Energie Cottbus	-	Hamburger SV	1:0 (0:0)	
	14:30	SC Freiburg	-	Werder Bremen	3:0 (0:0)	
	14:30	Borussia Dortmund	-	1. FC Nürnberg	2:0 (2:0)	
	14:30	Bayer Leverkusen	-	VfL Wolfsburg	2:1 (1:0)	
	14:30	Bor. Mönchengladbach	-	Bayern München	1:0 (1:0)	
29/07/2001	16:30	FC St. Pauli	-	Hertha BSC	0:0 (0:0)	
21/08/2001	17:45	FC Schalke 04	-	Hansa Rostock	3:1 (1:1)	
1		1. FC Kaiserslautern	1	1	0	0	4:0	4	3
2		SC Freiburg	1	1	0	0	3:0	3	3
3		FC Schalke 04	1	1	0	0	3:1	2	3
4		Borussia Dortmund	1	1	0	0	2:0	2	3
5		Bayer Leverkusen	1	1	0	0	2:1	1	3
6		Bor. Mönchengladbach	1	1	0	0	1:0	1	3
		Energie Cottbus	1	1	0	0	1:0	1	3
8		1. FC Köln	1	0	1	0	0:0	0	1
		FC St. Pauli	1	0	1	0	0:0	0	1
		Hertha BSC	1	0	1	0	0:0	0	1
		VfB Stuttgart	1	0	1	0	0:0	0	1
12		VfL Wolfsburg	1	0	0	1	1:2	-1	0
13		Bayern München	1	0	0	1	0:1	-1	0
		Hamburger SV	1	0	0	1	0:1	-1	0
15		Hansa Rostock	1	0	0	1	1:3	-2	0
16		1. FC Nürnberg	1	0	0	1	0:2	-2	0
17		Werder Bremen	1	0	0	1	0:3	-3	0
18		TSV 1860 München	1	0	0	1	0:4	-4	0
