21/11/2020	14:30	Bayern München	-	Werder Bremen	1:1 (0:1)	
	14:30	Bor. Mönchengladbach	-	FC Augsburg	1:1 (1:0)	
	14:30	1899 Hoffenheim	-	VfB Stuttgart	3:3 (1:2)	
	14:30	FC Schalke 04	-	VfL Wolfsburg	0:2 (0:2)	
	14:30	Arminia Bielefeld	-	Bayer Leverkusen	1:2 (0:1)	
	17:30	Eintracht Frankfurt	-	RB Leipzig	1:1 (1:0)	
	19:30	Hertha BSC	-	Borussia Dortmund	2:5 (1:0)	
22/11/2020	14:30	SC Freiburg	-	1. FSV Mainz 05	1:3 (0:3)	
	17:00	1. FC Köln	-	1. FC Union Berlin	1:2 (1:1)	
1		Bayern München	8	6	1	1	28:12	16	19
2		Borussia Dortmund	8	6	0	2	20:7	13	18
3		Bayer Leverkusen	8	5	3	0	16:9	7	18
4		RB Leipzig	8	5	2	1	16:5	11	17
5		1. FC Union Berlin	8	4	3	1	18:8	10	15
6		VfL Wolfsburg	8	3	5	0	9:5	4	14
7		Bor. Mönchengladbach	8	3	3	2	13:13	0	12
8		VfB Stuttgart	8	2	5	1	16:12	4	11
9		Werder Bremen	8	2	5	1	10:10	0	11
10		FC Augsburg	8	3	2	3	10:11	-1	11
11		Eintracht Frankfurt	8	2	5	1	11:13	-2	11
12		1899 Hoffenheim	8	2	2	4	14:15	-1	8
13		Hertha BSC	8	2	1	5	15:18	-3	7
14		SC Freiburg	8	1	3	4	9:19	-10	6
15		1. FSV Mainz 05	8	1	1	6	10:21	-11	4
16		Arminia Bielefeld	8	1	1	6	5:17	-12	4
17		1. FC Köln	8	0	3	5	8:14	-6	3
18		FC Schalke 04	8	0	3	5	5:24	-19	3
