22/10/1983	14:30	Hamburger SV	-	VfL Bochum	2:1 (0:1)	
	14:30	Eintracht Frankfurt	-	Bor. Mönchengladbach	1:1 (1:0)	
	14:30	1. FC Nürnberg	-	1. FC Köln	1:3 (1:1)	
	14:30	Arminia Bielefeld	-	Fortuna Düsseldorf	1:3 (1:3)	
	14:30	SV Bayer 04 Leverkusen	-	Kickers Offenbach	3:1 (1:1)	
	14:30	Bayer 05 Uerdingen	-	Werder Bremen	0:3 (0:1)	
	14:30	Borussia Dortmund	-	Eintracht Braunschweig	0:2 (0:0)	
	14:30	1. FC Kaiserslautern	-	Waldhof Mannheim	2:0 (0:0)	
	16:00	VfB Stuttgart	-	Bayern München	1:0 (0:0)	
1		Hamburger SV	11	8	2	1	24:10	14	18:4
2		VfB Stuttgart	11	5	5	1	19:10	9	15:7
3		Bayern München	11	6	2	3	22:12	10	14:8
4		Werder Bremen	11	5	4	2	17:11	6	14:8
5		Fortuna Düsseldorf	11	5	3	3	25:18	7	13:9
6		Bor. Mönchengladbach	11	5	3	3	22:16	6	13:9
7		SV Bayer 04 Leverkusen	11	4	4	3	19:15	4	12:10
8		1. FC Köln	11	5	1	5	19:17	2	11:11
9		Bayer 05 Uerdingen	11	5	1	5	24:24	0	11:11
10		Eintracht Braunschweig	11	5	0	6	21:23	-2	10:12
11		Arminia Bielefeld	11	4	2	5	13:17	-4	10:12
12		1. FC Kaiserslautern	11	3	3	5	24:25	-1	9:13
13		VfL Bochum	11	4	1	6	20:27	-7	9:13
14		Waldhof Mannheim	11	3	3	5	13:21	-8	9:13
15		1. FC Nürnberg	11	4	0	7	17:20	-3	8:14
16		Borussia Dortmund	11	3	2	6	15:26	-11	8:14
17		Kickers Offenbach	11	4	0	7	16:30	-14	8:14
18		Eintracht Frankfurt	11	1	4	6	17:25	-8	6:16
