15/08/1980	19:00	SV Bayer 04 Leverkusen	-	1. FC Kaiserslautern	0:1 (0:1)	
	19:00	Borussia Dortmund	-	Bayer 05 Uerdingen	2:1 (2:0)	
16/08/1980	14:30	TSV 1860 München	-	VfL Bochum	2:2 (0:0)	
	14:30	Hamburger SV	-	MSV Duisburg	0:0 (0:0)	
	14:30	VfB Stuttgart	-	1. FC Nürnberg	2:1 (2:0)	
	14:30	Arminia Bielefeld	-	1. FC Köln	2:5 (1:1)	
	14:30	FC Schalke 04	-	Eintracht Frankfurt	1:4 (1:3)	
	14:30	Fortuna Düsseldorf	-	Bor. Mönchengladbach	2:1 (0:0)	
	14:30	Karlsruher SC	-	Bayern München	0:3 (0:1)	
1		1. FC Köln	1	1	0	0	5:2	3	2:0
2		Eintracht Frankfurt	1	1	0	0	4:1	3	2:0
3		Bayern München	1	1	0	0	3:0	3	2:0
4		Borussia Dortmund	1	1	0	0	2:1	1	2:0
		Fortuna Düsseldorf	1	1	0	0	2:1	1	2:0
		VfB Stuttgart	1	1	0	0	2:1	1	2:0
7		1. FC Kaiserslautern	1	1	0	0	1:0	1	2:0
8		TSV 1860 München	1	0	1	0	2:2	0	1:1
		VfL Bochum	1	0	1	0	2:2	0	1:1
10		Hamburger SV	1	0	1	0	0:0	0	1:1
		MSV Duisburg	1	0	1	0	0:0	0	1:1
12		1. FC Nürnberg	1	0	0	1	1:2	-1	0:2
		Bayer 05 Uerdingen	1	0	0	1	1:2	-1	0:2
		Bor. Mönchengladbach	1	0	0	1	1:2	-1	0:2
15		SV Bayer 04 Leverkusen	1	0	0	1	0:1	-1	0:2
16		Arminia Bielefeld	1	0	0	1	2:5	-3	0:2
17		FC Schalke 04	1	0	0	1	1:4	-3	0:2
18		Karlsruher SC	1	0	0	1	0:3	-3	0:2
