26/08/1994	19:00	Dynamo Dresden	-	SC Freiburg	1:3 (0:1)	
	19:00	Borussia Dortmund	-	1. FC Kaiserslautern	2:1 (1:0)	
27/08/1994	14:30	Bayern München	-	Bor. Mönchengladbach	3:0 (2:0)	
	14:30	Karlsruher SC	-	MSV Duisburg	4:1 (2:1)	
	14:30	FC Schalke 04	-	Hamburger SV	0:1 (0:0)	
	14:30	Bayer 05 Uerdingen	-	TSV 1860 München	1:1 (1:0)	
	14:30	VfB Stuttgart	-	1. FC Köln	2:2 (2:1)	
	14:30	Werder Bremen	-	VfL Bochum	3:0 (0:0)	
28/08/1994	17:00	Bayer Leverkusen	-	Eintracht Frankfurt	4:0 (2:0)	
1		Borussia Dortmund	3	3	0	0	12:2	10	6:0
2		Karlsruher SC	3	2	1	0	8:3	5	5:1
3		Werder Bremen	3	2	1	0	7:3	4	5:1
4		VfB Stuttgart	3	2	1	0	6:3	3	5:1
5		SC Freiburg	3	2	0	1	8:4	4	4:2
6		Bayern München	3	2	0	1	7:6	1	4:2
7		1. FC Kaiserslautern	3	1	1	1	3:3	0	3:3
8		Bayer 05 Uerdingen	3	0	3	0	2:2	0	3:3
		Hamburger SV	3	1	1	1	2:2	0	3:3
10		Bayer Leverkusen	3	1	0	2	6:4	2	2:4
11		FC Schalke 04	3	0	2	1	3:4	-1	2:4
12		MSV Duisburg	3	0	2	1	4:7	-3	2:4
13		Bor. Mönchengladbach	3	0	2	1	3:6	-3	2:4
		VfL Bochum	3	1	0	2	3:6	-3	2:4
15		Eintracht Frankfurt	3	0	2	1	1:5	-4	2:4
16		1. FC Köln	3	0	2	1	3:8	-5	2:4
17		Dynamo Dresden	3	0	1	2	2:6	-4	1:5
18		TSV 1860 München	3	0	1	2	1:7	-6	1:5
