07/03/2008	19:30	Borussia Dortmund	-	Hertha BSC	1:1 (1:0)	
08/03/2008	14:30	Arminia Bielefeld	-	FC Schalke 04	0:2 (0:1)	
	14:30	VfB Stuttgart	-	Werder Bremen	6:3 (2:1)	
	14:30	Eintracht Frankfurt	-	VfL Bochum	1:1 (0:0)	
	14:30	VfL Wolfsburg	-	Energie Cottbus	3:0 (2:0)	
	14:30	Bayern München	-	Karlsruher SC	2:0 (1:0)	
	14:30	MSV Duisburg	-	Hansa Rostock	1:1 (1:1)	
09/03/2008	16:00	1. FC Nürnberg	-	Hamburger SV	0:0 (0:0)	
	16:00	Bayer Leverkusen	-	Hannover 96	2:0 (2:0)	
