16/08/2003	14:30	1. FC Kaiserslautern	-	Werder Bremen	0:1 (0:0)	
	14:30	Bor. Mönchengladbach	-	VfB Stuttgart	0:1 (0:1)	
	14:30	Hertha BSC	-	SC Freiburg	0:0 (0:0)	
	14:30	Hansa Rostock	-	Eintracht Frankfurt	3:0 (1:0)	
	14:30	Bayer Leverkusen	-	Hannover 96	4:0 (2:0)	
	14:30	Bayern München	-	VfL Bochum	2:0 (2:0)	
	14:30	Borussia Dortmund	-	TSV 1860 München	3:1 (0:0)	
17/08/2003	16:30	VfL Wolfsburg	-	Hamburger SV	5:1 (0:0)	
	16:30	FC Schalke 04	-	1. FC Köln	2:1 (1:0)	
1		Bayer Leverkusen	3	3	0	0	10:2	8	9
2		Borussia Dortmund	3	2	1	0	9:3	6	7
3		Bayern München	3	2	1	0	8:4	4	7
4		Werder Bremen	3	2	1	0	5:1	4	7
5		VfB Stuttgart	3	2	1	0	3:0	3	7
6		VfL Wolfsburg	3	2	0	1	8:7	1	6
7		FC Schalke 04	3	1	2	0	5:4	1	5
8		Hansa Rostock	3	1	1	1	5:4	1	4
9		Bor. Mönchengladbach	3	1	1	1	2:2	0	4
10		Hannover 96	3	1	1	1	6:7	-1	4
11		TSV 1860 München	3	1	1	1	3:4	-1	4
12		SC Freiburg	3	0	2	1	3:6	-3	2
13		Hertha BSC	3	0	2	1	0:3	-3	2
14		VfL Bochum	3	0	1	2	3:6	-3	1
15		Hamburger SV	3	0	1	2	2:9	-7	1
16		1. FC Kaiserslautern	3	1	0	2	2:3	-1	0
17		1. FC Köln	3	0	0	3	2:5	-3	0
18		Eintracht Frankfurt	3	0	0	3	2:8	-6	0
