20/10/2006	19:30	Borussia Dortmund	-	VfL Bochum	1:1 (1:1)	
21/10/2006	14:30	FC Schalke 04	-	Hannover 96	2:1 (2:0)	
	14:30	Werder Bremen	-	Bayern München	3:1 (2:1)	
	14:30	Arminia Bielefeld	-	1. FSV Mainz 05	1:0 (0:0)	
	14:30	VfL Wolfsburg	-	VfB Stuttgart	1:1 (1:1)	
	14:30	Hertha BSC	-	Bor. Mönchengladbach	2:1 (0:0)	
	14:30	Alemannia Aachen	-	Energie Cottbus	1:2 (1:0)	
22/10/2006	16:00	Bayer Leverkusen	-	Hamburger SV	1:2 (1:0)	
	16:00	Eintracht Frankfurt	-	1. FC Nürnberg	2:2 (1:1)	
1		Werder Bremen	8	5	1	2	21:10	11	16
2		FC Schalke 04	8	5	1	2	11:8	3	16
3		Hertha BSC	8	3	4	1	14:9	5	13
4		Bayern München	8	4	1	3	12:10	2	13
5		1. FC Nürnberg	8	2	6	0	10:6	4	12
6		Alemannia Aachen	8	4	0	4	14:12	2	12
7		Borussia Dortmund	8	3	3	2	11:10	1	12
8		VfB Stuttgart	8	3	3	2	14:14	0	12
9		Bor. Mönchengladbach	8	4	0	4	10:11	-1	12
10		Arminia Bielefeld	8	3	2	3	11:10	1	11
11		Energie Cottbus	8	3	2	3	11:12	-1	11
12		Eintracht Frankfurt	8	1	7	0	11:9	2	10
13		Hamburger SV	8	1	5	2	10:11	-1	8
14		Bayer Leverkusen	8	2	2	4	11:13	-2	8
15		1. FSV Mainz 05	8	1	4	3	7:11	-4	7
16		VfL Wolfsburg	8	1	4	3	5:9	-4	7
17		Hannover 96	8	1	3	4	9:18	-9	6
18		VfL Bochum	8	1	2	5	7:16	-9	5
