18/04/1970	14:30	Hannover 96	-	Bor. Mönchengladbach	1:0 (1:0)	
	14:30	Hertha BSC	-	Borussia Dortmund	9:1 (6:0)	
	14:30	Alemannia Aachen	-	Eintracht Braunschweig	1:1 (1:1)	
	14:30	MSV Duisburg	-	Rot-Weiss Essen	0:1 (0:1)	
	14:30	Hamburger SV	-	Bayern München	1:3 (1:0)	
	14:30	1. FC Köln	-	Eintracht Frankfurt	1:2 (1:1)	
	14:30	VfB Stuttgart	-	1. FC Kaiserslautern	2:1 (2:0)	
	14:30	TSV 1860 München	-	Werder Bremen	0:1 (0:1)	
	14:30	FC Schalke 04	-	Rot-Weiß Oberhausen	2:2 (0:0)	
1		Bor. Mönchengladbach	32	21	5	6	63:23	40	47:17
2		Bayern München	32	20	4	8	80:33	47	44:20
3		1. FC Köln	32	19	3	10	76:33	43	41:23
4		Hertha BSC	32	18	5	9	61:39	22	41:23
5		Borussia Dortmund	32	14	7	11	58:62	-4	35:29
6		Eintracht Frankfurt	32	12	9	11	50:46	4	33:31
7		Hamburger SV	32	11	11	10	49:49	0	33:31
8		VfB Stuttgart	32	13	6	13	56:60	-4	32:32
9		FC Schalke 04	32	11	10	11	40:51	-11	32:32
10		1. FC Kaiserslautern	32	9	12	11	39:49	-10	30:34
11		Rot-Weiß Oberhausen	32	11	7	14	45:52	-7	29:35
12		Werder Bremen	32	9	11	12	33:42	-9	29:35
13		Rot-Weiss Essen	32	8	13	11	40:53	-13	29:35
14		Eintracht Braunschweig	32	9	10	13	37:44	-7	28:36
15		MSV Duisburg	32	8	11	13	31:44	-13	27:37
16		Hannover 96	32	10	7	15	42:56	-14	27:37
17		TSV 1860 München	32	9	6	17	40:54	-14	24:40
18		Alemannia Aachen	32	4	7	21	27:77	-50	15:49
