02/10/2004	14:30	1. FC Kaiserslautern	-	Hertha BSC	0:2 (0:1)	
	14:30	SC Freiburg	-	1. FSV Mainz 05	1:2 (0:1)	
	14:30	Borussia Dortmund	-	1. FC Nürnberg	2:2 (2:2)	
	14:30	Bayer Leverkusen	-	Hamburger SV	3:0 (1:0)	
	14:30	VfL Wolfsburg	-	Bor. Mönchengladbach	2:1 (2:1)	
	14:30	Hansa Rostock	-	Hannover 96	1:3 (0:2)	
	14:30	Werder Bremen	-	Bayern München	1:2 (0:1)	
03/10/2004	16:30	Arminia Bielefeld	-	VfB Stuttgart	0:2 (0:1)	
	16:30	FC Schalke 04	-	VfL Bochum	3:2 (3:0)	
1		VfL Wolfsburg	7	6	0	1	13:6	7	18
2		VfB Stuttgart	7	5	2	0	15:5	10	17
3		Bayern München	7	4	2	1	12:9	3	14
4		Werder Bremen	7	4	0	3	15:8	7	12
5		1. FSV Mainz 05	7	3	3	1	11:9	2	12
6		Bayer Leverkusen	7	3	2	2	13:11	2	11
7		FC Schalke 04	7	3	0	4	8:12	-4	9
8		Hertha BSC	7	1	5	1	7:6	1	8
9		Borussia Dortmund	7	1	5	1	12:12	0	8
10		Hannover 96	7	2	2	3	8:10	-2	8
11		Arminia Bielefeld	7	2	2	3	5:7	-2	8
12		1. FC Nürnberg	7	1	4	2	12:12	0	7
13		SC Freiburg	7	1	4	2	7:9	-2	7
14		VfL Bochum	7	1	4	2	12:15	-3	7
15		Bor. Mönchengladbach	7	1	3	3	11:12	-1	6
16		1. FC Kaiserslautern	7	2	0	5	10:15	-5	6
17		Hamburger SV	7	2	0	5	8:15	-7	6
18		Hansa Rostock	7	1	2	4	8:14	-6	5
