29/08/2014	19:30	FC Augsburg	-	Borussia Dortmund	2:3 (0:2)	
30/08/2014	14:30	Bayer Leverkusen	-	Hertha BSC	4:2 (0:1)	
	14:30	VfL Wolfsburg	-	Eintracht Frankfurt	2:2 (1:1)	
	14:30	Werder Bremen	-	1899 Hoffenheim	1:1 (0:1)	
	14:30	VfB Stuttgart	-	1. FC Köln	0:2 (0:2)	
	14:30	Hamburger SV	-	SC Paderborn 07	0:3 (0:1)	
	17:30	FC Schalke 04	-	Bayern München	1:1 (0:1)	
31/08/2014	14:30	1. FSV Mainz 05	-	Hannover 96	0:0 (0:0)	
	16:30	SC Freiburg	-	Bor. Mönchengladbach	0:0 (0:0)	
1		Bayer Leverkusen	2	2	0	0	6:2	4	6
2		SC Paderborn 07	2	1	1	0	5:2	3	4
3		1899 Hoffenheim	2	1	1	0	3:1	2	4
4		1. FC Köln	2	1	1	0	2:0	2	4
5		Bayern München	2	1	1	0	3:2	1	4
		Eintracht Frankfurt	2	1	1	0	3:2	1	4
7		Hannover 96	2	1	1	0	2:1	1	4
8		Borussia Dortmund	2	1	0	1	3:4	-1	3
9		Werder Bremen	2	0	2	0	3:3	0	2
10		1. FSV Mainz 05	2	0	2	0	2:2	0	2
11		Bor. Mönchengladbach	2	0	2	0	1:1	0	2
12		VfL Wolfsburg	2	0	1	1	3:4	-1	1
13		FC Schalke 04	2	0	1	1	2:3	-1	1
14		SC Freiburg	2	0	1	1	0:1	-1	1
15		Hertha BSC	2	0	1	1	4:6	-2	1
16		VfB Stuttgart	2	0	1	1	1:3	-2	1
17		Hamburger SV	2	0	1	1	0:3	-3	1
18		FC Augsburg	2	0	0	2	2:5	-3	0
