20/10/2001	14:30	Bayern München	-	1. FC Kaiserslautern	4:1 (3:0)	
	14:30	Hertha BSC	-	Werder Bremen	3:1 (2:1)	
	14:30	1. FC Nürnberg	-	Bor. Mönchengladbach	1:2 (0:1)	
	14:30	FC St. Pauli	-	Energie Cottbus	4:0 (1:0)	
	14:30	Bayer Leverkusen	-	VfB Stuttgart	4:1 (1:1)	
	14:30	FC Schalke 04	-	TSV 1860 München	1:0 (1:0)	
	14:30	Hansa Rostock	-	1. FC Köln	3:0 (0:0)	
21/10/2001	16:30	VfL Wolfsburg	-	Hamburger SV	0:1 (0:0)	
	16:30	Borussia Dortmund	-	SC Freiburg	0:2 (0:1)	
1		Bayern München	10	8	1	1	25:4	21	25
2		Bayer Leverkusen	10	7	3	0	25:11	14	24
3		1. FC Kaiserslautern	10	8	0	2	24:14	10	24
4		Borussia Dortmund	10	6	1	3	15:8	7	19
5		FC Schalke 04	10	5	2	3	12:12	0	17
6		VfB Stuttgart	10	4	3	3	12:13	-1	15
7		Werder Bremen	10	4	2	4	15:14	1	14
8		Hertha BSC	10	4	2	4	14:16	-2	14
9		Hamburger SV	10	3	3	4	14:14	0	12
10		Bor. Mönchengladbach	10	3	3	4	13:13	0	12
11		SC Freiburg	10	3	3	4	13:14	-1	12
12		Energie Cottbus	10	3	2	5	12:20	-8	11
13		TSV 1860 München	10	3	2	5	11:19	-8	11
14		VfL Wolfsburg	10	2	3	5	13:16	-3	9
15		Hansa Rostock	10	2	3	5	10:16	-6	9
16		1. FC Köln	10	2	2	6	7:18	-11	8
17		FC St. Pauli	10	1	4	5	11:15	-4	7
18		1. FC Nürnberg	10	2	1	7	7:16	-9	7
