20/05/1983	19:00	1. FC Köln	-	Bor. Mönchengladbach	2:1 (0:1)	
	19:00	FC Schalke 04	-	VfL Bochum	2:0 (0:0)	
	19:00	VfB Stuttgart	-	Hertha BSC	4:1 (2:0)	
21/05/1983	14:30	Fortuna Düsseldorf	-	SV Bayer 04 Leverkusen	4:0 (2:0)	
	14:30	Eintracht Braunschweig	-	Karlsruher SC	5:1 (1:1)	
	14:30	1. FC Kaiserslautern	-	Hamburger SV	2:2 (0:0)	
	14:30	Borussia Dortmund	-	Bayern München	4:4 (1:1)	
	14:30	1. FC Nürnberg	-	Eintracht Frankfurt	3:0 (1:0)	
	14:30	Werder Bremen	-	Arminia Bielefeld	5:1 (2:0)	
1		Hamburger SV	32	18	12	2	72:32	40	48:16
2		Werder Bremen	32	21	6	5	72:36	36	48:16
3		VfB Stuttgart	32	18	8	6	75:44	31	44:20
4		Bayern München	32	16	10	6	71:30	41	42:22
5		1. FC Köln	32	16	9	7	65:38	27	41:23
6		1. FC Kaiserslautern	32	14	13	5	53:37	16	41:23
7		Borussia Dortmund	32	16	7	9	74:51	23	39:25
8		Eintracht Frankfurt	32	12	5	15	47:51	-4	29:35
9		Fortuna Düsseldorf	32	10	8	14	57:72	-15	28:36
10		1. FC Nürnberg	32	11	6	15	42:61	-19	28:36
11		Arminia Bielefeld	32	11	6	15	43:69	-26	28:36
12		VfL Bochum	32	7	12	13	35:46	-11	26:38
13		Eintracht Braunschweig	32	8	10	14	38:59	-21	26:38
14		SV Bayer 04 Leverkusen	32	8	9	15	37:64	-27	25:39
15		Bor. Mönchengladbach	32	10	4	18	54:57	-3	24:40
16		FC Schalke 04	32	7	6	19	46:66	-20	20:44
17		Karlsruher SC	32	7	6	19	37:82	-45	20:44
18		Hertha BSC	32	5	9	18	38:61	-23	19:45
