20/10/2017	19:30	FC Schalke 04	-	1. FSV Mainz 05	2:0 (1:0)	
21/10/2017	14:30	RB Leipzig	-	VfB Stuttgart	1:0 (1:0)	
	14:30	Bor. Mönchengladbach	-	Bayer Leverkusen	1:5 (1:0)	
	14:30	Eintracht Frankfurt	-	Borussia Dortmund	2:2 (0:1)	
	14:30	FC Augsburg	-	Hannover 96	1:2 (1:0)	
	17:30	Hamburger SV	-	Bayern München	0:1 (0:0)	
22/10/2017	12:30	1. FC Köln	-	Werder Bremen	0:0 (0:0)	
	14:30	SC Freiburg	-	Hertha BSC	1:1 (0:0)	
	17:00	VfL Wolfsburg	-	1899 Hoffenheim	1:1 (0:0)	
1		Borussia Dortmund	9	6	2	1	25:7	18	20
2		Bayern München	9	6	2	1	22:7	15	20
3		RB Leipzig	9	6	1	2	16:10	6	19
4		1899 Hoffenheim	9	4	4	1	16:11	5	16
5		FC Schalke 04	9	5	1	3	12:9	3	16
6		Hannover 96	9	4	3	2	10:7	3	15
7		Eintracht Frankfurt	9	4	2	3	10:9	1	14
8		Bor. Mönchengladbach	9	4	2	3	13:17	-4	14
9		Bayer Leverkusen	9	3	3	3	20:14	6	12
10		FC Augsburg	9	3	3	3	12:10	2	12
11		Hertha BSC	9	2	4	3	9:11	-2	10
12		1. FSV Mainz 05	9	3	1	5	10:15	-5	10
13		VfB Stuttgart	9	3	1	5	6:11	-5	10
14		VfL Wolfsburg	9	1	6	2	9:12	-3	9
15		SC Freiburg	9	1	5	3	6:17	-11	8
16		Hamburger SV	9	2	1	6	6:15	-9	7
17		Werder Bremen	9	0	5	4	3:9	-6	5
18		1. FC Köln	9	0	2	7	3:17	-14	2
