10/10/1969	19:00	MSV Duisburg	-	Bayern München	4:2 (1:1)	
	19:00	TSV 1860 München	-	FC Schalke 04	0:2 (0:1)	
11/10/1969	14:30	Borussia Dortmund	-	1. FC Kaiserslautern	5:1 (1:1)	
	14:30	Rot-Weiss Essen	-	1. FC Köln	0:0 (0:0)	
	14:30	Werder Bremen	-	Bor. Mönchengladbach	0:0 (0:0)	
	14:30	Hertha BSC	-	Hamburger SV	1:0 (0:0)	
	14:30	Eintracht Braunschweig	-	Eintracht Frankfurt	3:1 (0:1)	
	14:30	VfB Stuttgart	-	Hannover 96	2:1 (1:0)	
	14:30	Alemannia Aachen	-	Rot-Weiß Oberhausen	2:0 (1:0)	
1		Bayern München	8	5	1	2	20:8	12	11:5
2		Rot-Weiß Oberhausen	8	5	1	2	16:7	9	11:5
3		FC Schalke 04	8	4	3	1	12:6	6	11:5
4		Hamburger SV	8	4	2	2	17:10	7	10:6
5		Hannover 96	8	4	2	2	15:11	4	10:6
6		Hertha BSC	8	5	0	3	12:11	1	10:6
7		Bor. Mönchengladbach	8	4	2	2	9:8	1	10:6
8		1. FC Köln	8	4	1	3	16:9	7	9:7
9		MSV Duisburg	8	3	2	3	11:15	-4	8:8
10		Rot-Weiss Essen	8	2	3	3	12:13	-1	7:9
11		Borussia Dortmund	8	3	1	4	13:15	-2	7:9
12		VfB Stuttgart	8	2	3	3	14:18	-4	7:9
13		Eintracht Frankfurt	8	3	0	5	10:14	-4	6:10
14		Alemannia Aachen	8	2	2	4	9:14	-5	6:10
15		1. FC Kaiserslautern	8	1	4	3	7:12	-5	6:10
16		Werder Bremen	8	1	3	4	8:14	-6	5:11
17		Eintracht Braunschweig	8	1	3	4	10:18	-8	5:11
18		TSV 1860 München	8	2	1	5	5:13	-8	5:11
