07/09/1966	19:00	Frankfurter SG Eintracht	-	Eintracht Braunschweig	0:1 (0:0)	
10/09/1966	15:00	TSV 1860 München	-	Meidericher SV	3:3 (2:2)	
	15:00	Karlsruher SC	-	Bayern München	1:6 (0:2)	
	15:00	Rot-Weiss Essen	-	Hamburger SV	1:1 (1:0)	
	15:00	Werder Bremen	-	FC Schalke 04	2:1 (2:0)	
	15:00	Bor. Mönchengladbach	-	Borussia Dortmund	4:0 (2:0)	
	15:00	1. FC Köln	-	VfB Stuttgart	3:1 (1:0)	
	15:00	Hannover 96	-	Fortuna Düsseldorf	0:2 (0:0)	
	15:00	1. FC Nürnberg	-	1. FC Kaiserslautern	1:2 (0:0)	
1		1. FC Kaiserslautern	4	3	1	0	11:5	6	7:1
2		Frankfurter SG Eintracht	4	3	0	1	10:4	6	6:2
3		Hamburger SV	4	2	2	0	6:3	3	6:2
4		Eintracht Braunschweig	4	3	0	1	5:2	3	6:2
5		VfB Stuttgart	4	3	0	1	6:4	2	6:2
6		Meidericher SV	4	2	1	1	7:6	1	5:3
7		Fortuna Düsseldorf	4	2	1	1	6:5	1	5:3
8		Bayern München	4	1	2	1	7:3	4	4:4
9		Bor. Mönchengladbach	4	1	2	1	5:3	2	4:4
10		1. FC Köln	4	2	0	2	5:6	-1	4:4
11		Hannover 96	4	1	1	2	3:4	-1	3:5
12		Rot-Weiss Essen	4	1	1	2	7:9	-2	3:5
13		TSV 1860 München	4	1	1	2	5:8	-3	3:5
14		FC Schalke 04	4	1	1	2	3:6	-3	3:5
15		1. FC Nürnberg	4	1	0	3	4:5	-1	2:6
16		Werder Bremen	4	1	0	3	3:6	-3	2:6
17		Borussia Dortmund	4	1	0	3	3:9	-6	2:6
18		Karlsruher SC	4	0	1	3	4:12	-8	1:7
