17/08/1978	19:00	Hertha BSC	-	1. FC Kaiserslautern	0:3 (0:0)	
19/08/1978	14:30	1. FC Köln	-	SV Darmstadt 98	2:1 (0:1)	
	14:30	VfB Stuttgart	-	1. FC Nürnberg	4:0 (2:0)	
	14:30	VfL Bochum	-	Fortuna Düsseldorf	2:2 (1:1)	
	14:30	Werder Bremen	-	Hamburger SV	1:1 (1:0)	
	14:30	Bor. Mönchengladbach	-	Borussia Dortmund	2:2 (2:1)	
	14:30	Bayern München	-	MSV Duisburg	6:2 (4:1)	
	14:30	Arminia Bielefeld	-	FC Schalke 04	3:2 (2:2)	
	14:30	Eintracht Frankfurt	-	Eintracht Braunschweig	3:1 (2:0)	
1		1. FC Kaiserslautern	2	2	0	0	8:1	7	4:0
2		Hamburger SV	2	1	1	0	4:1	3	3:1
3		Fortuna Düsseldorf	2	1	1	0	5:3	2	3:1
4		VfL Bochum	2	1	1	0	4:2	2	3:1
5		Arminia Bielefeld	2	1	1	0	4:3	1	3:1
6		Borussia Dortmund	2	1	1	0	3:2	1	3:1
7		Bayern München	2	1	0	1	6:3	3	2:2
		FC Schalke 04	2	1	0	1	6:3	3	2:2
9		VfB Stuttgart	2	1	0	1	5:5	0	2:2
10		1. FC Köln	2	1	0	1	2:2	0	2:2
11		Eintracht Braunschweig	2	1	0	1	2:3	-1	2:2
12		Eintracht Frankfurt	2	1	0	1	3:5	-2	2:2
13		SV Darmstadt 98	2	0	1	1	1:2	-1	1:3
14		Werder Bremen	2	0	1	1	2:4	-2	1:3
15		Bor. Mönchengladbach	2	0	1	1	2:5	-3	1:3
16		Hertha BSC	2	0	1	1	0:3	-3	1:3
17		MSV Duisburg	2	0	1	1	3:7	-4	1:3
18		1. FC Nürnberg	2	0	0	2	0:6	-6	0:4
