03/10/1986	19:00	Borussia Dortmund	-	Fortuna Düsseldorf	4:1 (2:1)	
04/10/1986	14:30	FC 08 Homburg	-	1. FC Kaiserslautern	1:1 (0:1)	
	14:30	Waldhof Mannheim	-	Bor. Mönchengladbach	1:1 (1:0)	
	14:30	Bayern München	-	VfL Bochum	3:2 (2:1)	
	14:30	FC Schalke 04	-	1. FC Köln	2:4 (2:1)	
	14:30	VfB Stuttgart	-	1. FC Nürnberg	1:1 (0:1)	
	14:30	Bayer 05 Uerdingen	-	Hamburger SV	1:0 (0:0)	
	14:30	Blau-Weiß 90 Berlin	-	Eintracht Frankfurt	2:2 (1:0)	
	18:30	Bayer Leverkusen	-	Werder Bremen	4:1 (2:1)	
1		Bayern München	9	6	3	0	21:9	12	15:3
2		Bayer Leverkusen	9	6	1	2	22:8	14	13:5
3		VfB Stuttgart	9	4	4	1	19:8	11	12:6
4		Hamburger SV	9	5	2	2	17:9	8	12:6
5		Bayer 05 Uerdingen	9	4	3	2	15:12	3	11:7
6		Werder Bremen	9	4	3	2	16:15	1	11:7
7		FC Schalke 04	9	5	1	3	19:19	0	11:7
8		Borussia Dortmund	9	4	2	3	23:11	12	10:8
9		1. FC Kaiserslautern	9	3	4	2	16:11	5	10:8
10		Eintracht Frankfurt	9	2	5	2	13:11	2	9:9
11		VfL Bochum	9	2	5	2	13:13	0	9:9
12		Waldhof Mannheim	9	3	3	3	14:15	-1	9:9
13		Bor. Mönchengladbach	9	1	4	4	10:16	-6	6:12
14		1. FC Köln	9	2	2	5	10:17	-7	6:12
15		FC 08 Homburg	9	2	2	5	8:18	-10	6:12
16		Blau-Weiß 90 Berlin	9	1	3	5	9:25	-16	5:13
17		1. FC Nürnberg	9	0	4	5	10:18	-8	4:14
18		Fortuna Düsseldorf	9	1	1	7	8:28	-20	3:15
