16/11/1963	13:30	1. FC Köln	-	Hamburger SV	4:1 (1:1)	
	13:30	Eintracht Braunschweig	-	Meidericher SV	0:0 (0:0)	
	13:30	1. FC Saarbrücken	-	Preußen Münster	1:1 (1:1)	
	13:30	VfB Stuttgart	-	1. FC Nürnberg	1:0 (1:0)	
	16:00	TSV 1860 München	-	Karlsruher SC	1:0 (0:0)	
	16:00	Werder Bremen	-	Frankfurter SG Eintracht	4:1 (2:1)	
	16:30	Borussia Dortmund	-	1. FC Kaiserslautern	9:3 (5:1)	
	18:00	FC Schalke 04	-	Hertha BSC	1:0 (0:0)	
1		1. FC Köln	11	7	3	1	30:13	17	17:5
2		Borussia Dortmund	11	7	1	3	36:20	16	15:7
3		VfB Stuttgart	11	6	3	2	19:12	7	15:7
4		FC Schalke 04	11	6	2	3	23:18	5	14:8
5		Meidericher SV	11	5	4	2	26:16	10	14:8
6		Hamburger SV	11	6	1	4	27:18	9	13:9
7		Eintracht Braunschweig	11	4	5	2	15:14	1	13:9
8		TSV 1860 München	11	4	4	3	22:17	5	12:10
9		Werder Bremen	11	4	4	3	23:23	0	12:10
10		1. FC Kaiserslautern	11	4	3	4	22:23	-1	11:11
11		Frankfurter SG Eintracht	11	4	2	5	17:21	-4	10:12
12		Preußen Münster	11	2	5	4	15:18	-3	9:13
13		1. FC Nürnberg	11	3	2	6	17:28	-11	8:14
14		Karlsruher SC	11	3	0	8	13:27	-14	6:16
15		Hertha BSC	11	1	3	7	13:29	-16	5:17
16		1. FC Saarbrücken	11	0	2	9	15:36	-21	2:20
