26/10/2002	14:30	Hertha BSC	-	Bayer Leverkusen	1:1 (1:0)	
	14:30	Bayern München	-	Hannover 96	3:3 (1:2)	
	14:30	Werder Bremen	-	Borussia Dortmund	1:4 (1:1)	
	14:30	Arminia Bielefeld	-	Hamburger SV	2:1 (1:0)	
	14:30	Bor. Mönchengladbach	-	TSV 1860 München	0:1 (0:0)	
	14:30	FC Schalke 04	-	1. FC Nürnberg	1:1 (0:1)	
	14:30	VfB Stuttgart	-	Energie Cottbus	0:0 (0:0)	
27/10/2002	16:30	VfL Wolfsburg	-	Hansa Rostock	1:0 (1:0)	
13/11/2002	17:30	1. FC Kaiserslautern	-	VfL Bochum	0:2 (0:2)	
1		Bayern München	10	7	2	1	26:11	15	23
2		Borussia Dortmund	10	5	5	0	16:6	10	20
3		VfL Bochum	10	5	2	3	22:16	6	17
4		TSV 1860 München	10	5	2	3	15:12	3	17
5		Werder Bremen	10	5	2	3	19:19	0	17
6		Hertha BSC	10	4	4	2	12:8	4	16
7		FC Schalke 04	10	4	4	2	13:10	3	16
8		VfL Wolfsburg	10	5	1	4	11:11	0	16
9		VfB Stuttgart	10	3	5	2	16:12	4	14
10		Arminia Bielefeld	10	4	2	4	11:16	-5	14
11		Hansa Rostock	10	4	1	5	11:8	3	13
12		Bayer Leverkusen	10	3	3	4	14:17	-3	12
13		Hamburger SV	10	4	0	6	11:17	-6	12
14		Bor. Mönchengladbach	10	3	2	5	10:8	2	11
15		1. FC Nürnberg	10	3	1	6	12:17	-5	10
16		Hannover 96	10	2	3	5	18:25	-7	9
17		1. FC Kaiserslautern	10	1	3	6	7:14	-7	6
18		Energie Cottbus	10	1	2	7	5:22	-17	5
