15/10/1993	18:30	SG Wattenscheid 09	-	1. FC Köln	2:2 (0:2)	
	18:30	MSV Duisburg	-	Eintracht Frankfurt	1:0 (1:0)	
	19:00	Dynamo Dresden	-	Karlsruher SC	1:1 (1:1)	
16/10/1993	14:30	VfB Stuttgart	-	1. FC Nürnberg	1:0 (1:0)	
	14:30	Bayer Leverkusen	-	FC Schalke 04	5:1 (3:0)	
	14:30	SC Freiburg	-	Werder Bremen	0:0 (0:0)	
	14:30	Borussia Dortmund	-	Hamburger SV	2:1 (0:0)	
	14:30	Bayern München	-	Bor. Mönchengladbach	3:1 (3:0)	
17/10/1993	17:00	VfB Leipzig	-	1. FC Kaiserslautern	0:0 (0:0)	
1		Eintracht Frankfurt	12	9	2	1	30:11	19	20:4
2		Werder Bremen	12	7	4	1	24:12	12	18:6
3		Bayern München	12	6	4	2	31:13	18	16:8
4		MSV Duisburg	12	5	6	1	20:14	6	16:8
5		1. FC Kaiserslautern	12	6	3	3	24:15	9	15:9
6		Bayer Leverkusen	12	6	3	3	26:18	8	15:9
7		Hamburger SV	12	7	1	4	23:18	5	15:9
8		Borussia Dortmund	12	5	3	4	19:18	1	13:11
9		Karlsruher SC	12	3	5	4	14:16	-2	11:13
10		1. FC Köln	12	4	3	5	13:16	-3	11:13
11		VfB Stuttgart	12	3	5	4	17:24	-7	11:13
12		Bor. Mönchengladbach	12	3	3	6	19:25	-6	9:15
13		SC Freiburg	12	2	4	6	20:25	-5	8:16
14		VfB Leipzig	12	1	6	5	10:20	-10	8:16
15		1. FC Nürnberg	12	3	2	7	13:25	-12	8:16
16		SG Wattenscheid 09	12	1	5	6	15:22	-7	7:17
17		Dynamo Dresden	12	3	4	5	14:24	-10	6:18
18		FC Schalke 04	12	1	3	8	10:26	-16	5:19
