08/09/1978	19:00	FC Schalke 04	-	Werder Bremen	2:1 (1:1)	
	19:00	MSV Duisburg	-	VfL Bochum	1:0 (1:0)	
09/09/1978	14:30	Borussia Dortmund	-	VfB Stuttgart	4:3 (2:2)	
	14:30	Hamburger SV	-	Hertha BSC	4:1 (2:0)	
	14:30	Fortuna Düsseldorf	-	1. FC Köln	1:1 (0:0)	
	14:30	1. FC Nürnberg	-	SV Darmstadt 98	3:2 (0:0)	
	14:30	Arminia Bielefeld	-	Bayern München	0:2 (0:1)	
	14:30	Eintracht Frankfurt	-	Bor. Mönchengladbach	2:0 (1:0)	
	14:30	Eintracht Braunschweig	-	1. FC Kaiserslautern	0:0 (0:0)	
1		1. FC Kaiserslautern	5	2	3	0	11:4	7	7:3
2		FC Schalke 04	5	3	1	1	10:5	5	7:3
3		Borussia Dortmund	5	3	1	1	9:9	0	7:3
4		Bayern München	5	3	0	2	12:6	6	6:4
5		Hamburger SV	5	2	2	1	9:4	5	6:4
6		VfL Bochum	5	2	2	1	9:5	4	6:4
7		Eintracht Braunschweig	5	2	2	1	8:6	2	6:4
8		1. FC Köln	5	2	2	1	6:4	2	6:4
9		Fortuna Düsseldorf	5	2	2	1	9:8	1	6:4
10		Eintracht Frankfurt	5	3	0	2	7:8	-1	6:4
11		VfB Stuttgart	5	2	0	3	9:11	-2	4:6
12		Arminia Bielefeld	5	1	2	2	6:8	-2	4:6
13		Bor. Mönchengladbach	5	1	2	2	5:7	-2	4:6
14		1. FC Nürnberg	5	2	0	3	5:11	-6	4:6
15		Werder Bremen	5	1	1	3	6:9	-3	3:7
16		Hertha BSC	5	1	1	3	6:10	-4	3:7
17		MSV Duisburg	5	1	1	3	6:13	-7	3:7
18		SV Darmstadt 98	5	0	2	3	6:11	-5	2:8
