21/09/1973	19:00	1. FC Kaiserslautern	-	VfL Bochum	0:2 (0:1)	
	19:00	MSV Duisburg	-	Hamburger SV	0:0 (0:0)	
22/09/1973	14:30	FC Schalke 04	-	Rot-Weiss Essen	3:1 (1:1)	
	14:30	Wuppertaler SV	-	Hertha BSC	2:1 (2:1)	
	14:30	1. FC Köln	-	Kickers Offenbach	2:0 (1:0)	
	14:30	Hannover 96	-	Bayern München	3:1 (3:0)	
	14:30	Eintracht Frankfurt	-	Bor. Mönchengladbach	1:0 (0:0)	
	14:30	Werder Bremen	-	Fortuna Köln	2:0 (1:0)	
	14:30	Fortuna Düsseldorf	-	VfB Stuttgart	2:0 (0:0)	
1		Bor. Mönchengladbach	8	6	1	1	27:12	15	13:3
2		Eintracht Frankfurt	8	5	2	1	17:11	6	12:4
3		Bayern München	8	4	3	1	21:13	8	11:5
4		VfL Bochum	8	4	3	1	13:8	5	11:5
5		Kickers Offenbach	8	4	2	2	17:10	7	10:6
6		Hertha BSC	8	2	5	1	14:11	3	9:7
7		Fortuna Düsseldorf	8	4	1	3	15:13	2	9:7
8		VfB Stuttgart	8	3	1	4	17:14	3	7:9
9		Hannover 96	8	3	1	4	19:19	0	7:9
10		Wuppertaler SV	8	3	1	4	10:12	-2	7:9
11		Werder Bremen	8	1	5	2	10:13	-3	7:9
12		1. FC Kaiserslautern	8	3	1	4	17:21	-4	7:9
13		MSV Duisburg	8	2	2	4	9:12	-3	6:10
14		Hamburger SV	8	2	2	4	10:14	-4	6:10
15		Fortuna Köln	8	1	4	3	8:13	-5	6:10
16		1. FC Köln	8	2	2	4	11:17	-6	6:10
17		FC Schalke 04	8	2	2	4	14:24	-10	6:10
18		Rot-Weiss Essen	8	1	2	5	8:20	-12	4:12
